item_name,wav_path,wav_fn,language,singer,song_name,group_name,mix,falsetto,breathy,vibrato,glissando,pharyngeal,any_tech,mix_variant,label_signature,binary_role,mined_mix_prob,mined_device,mined_mix_margin,family_best_voice_mix_margin,family_runtime_margin,family_runtime_pitch_hz,family_runtime_head_bias,family_runtime_mix_support,family_runtime_learned_mix_support,family_runtime_mix_event_count,family_primary_blocker,family_blockers,family_branch,family_candidate_subtype,family_candidate_subtype_conf,family_best_voice_event_type,family_released_flags,family_flag_pure_learned_head_mix,family_flag_marginal_head_mix,family_flag_released_high_pitch_head_mix,family_flag_released_near_threshold_high_pitch_head_mix,family_flag_released_ultra_high_pitch_head_mix,family_flag_released_low_energy_midhigh_head_mix,family_bucket,increment_repeat_index,increment_repeat_count
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#红玫瑰#Falsetto_Group#0012,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\红玫瑰\Falsetto_Group\0012.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/红玫瑰/Falsetto_Group/0012.wav,Chinese,ZH-Alto-1,红玫瑰,Falsetto_Group,0,1,0,0,1,0,1,non_mix,010010,falsetto_group,,,,,,,,,,,,,,,,,,,,,,,,,,
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#红玫瑰#Falsetto_Group#0013,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\红玫瑰\Falsetto_Group\0013.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/红玫瑰/Falsetto_Group/0013.wav,Chinese,ZH-Alto-1,红玫瑰,Falsetto_Group,0,1,0,0,1,0,1,non_mix,010010,falsetto_group,,,,,,,,,,,,,,,,,,,,,,,,,,
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#红玫瑰#Falsetto_Group#0015,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\红玫瑰\Falsetto_Group\0015.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/红玫瑰/Falsetto_Group/0015.wav,Chinese,ZH-Alto-1,红玫瑰,Falsetto_Group,1,1,0,0,1,0,1,head_mix,110010,positive_mix,,,,,,,,,,,,,,,,,,,,,,,,,,
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#终于等到你#Falsetto_Group#0000,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\终于等到你\Falsetto_Group\0000.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/终于等到你/Falsetto_Group/0000.wav,Chinese,ZH-Alto-1,终于等到你,Falsetto_Group,0,1,0,0,1,0,1,non_mix,010010,falsetto_group,,,,,,,,,,,,,,,,,,,,,,,,,,
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#终于等到你#Falsetto_Group#0002,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\终于等到你\Falsetto_Group\0002.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/终于等到你/Falsetto_Group/0002.wav,Chinese,ZH-Alto-1,终于等到你,Falsetto_Group,0,1,0,0,1,0,1,non_mix,010010,falsetto_group,,,,,,,,,,,,,,,,,,,,,,,,,,
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#终于等到你#Falsetto_Group#0004,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\终于等到你\Falsetto_Group\0004.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/终于等到你/Falsetto_Group/0004.wav,Chinese,ZH-Alto-1,终于等到你,Falsetto_Group,0,1,0,0,1,0,1,non_mix,010010,falsetto_group,,,,,,,,,,,,,,,,,,,,,,,,,,
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#终于等到你#Falsetto_Group#0005,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\终于等到你\Falsetto_Group\0005.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/终于等到你/Falsetto_Group/0005.wav,Chinese,ZH-Alto-1,终于等到你,Falsetto_Group,0,1,0,0,1,0,1,non_mix,010010,falsetto_group,,,,,,,,,,,,,,,,,,,,,,,,,,
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#终于等到你#Falsetto_Group#0006,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\终于等到你\Falsetto_Group\0006.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/终于等到你/Falsetto_Group/0006.wav,Chinese,ZH-Alto-1,终于等到你,Falsetto_Group,0,1,0,0,1,0,1,non_mix,010010,falsetto_group,,,,,,,,,,,,,,,,,,,,,,,,,,
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#终于等到你#Falsetto_Group#0007,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\终于等到你\Falsetto_Group\0007.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/终于等到你/Falsetto_Group/0007.wav,Chinese,ZH-Alto-1,终于等到你,Falsetto_Group,0,1,0,0,1,0,1,non_mix,010010,falsetto_group,,,,,,,,,,,,,,,,,,,,,,,,,,
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#给电影人的情书#Falsetto_Group#0000,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\给电影人的情书\Falsetto_Group\0000.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/给电影人的情书/Falsetto_Group/0000.wav,Chinese,ZH-Alto-1,给电影人的情书,Falsetto_Group,1,1,0,0,1,0,1,head_mix,110010,positive_mix,,,,,,,,,,,,,,,,,,,,,,,,,,
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#给电影人的情书#Falsetto_Group#0001,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\给电影人的情书\Falsetto_Group\0001.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/给电影人的情书/Falsetto_Group/0001.wav,Chinese,ZH-Alto-1,给电影人的情书,Falsetto_Group,1,1,0,0,1,0,1,head_mix,110010,positive_mix,,,,,,,,,,,,,,,,,,,,,,,,,,
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#给电影人的情书#Falsetto_Group#0002,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\给电影人的情书\Falsetto_Group\0002.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/给电影人的情书/Falsetto_Group/0002.wav,Chinese,ZH-Alto-1,给电影人的情书,Falsetto_Group,1,1,0,0,1,0,1,head_mix,110010,positive_mix,,,,,,,,,,,,,,,,,,,,,,,,,,
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#给电影人的情书#Falsetto_Group#0004,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\给电影人的情书\Falsetto_Group\0004.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/给电影人的情书/Falsetto_Group/0004.wav,Chinese,ZH-Alto-1,给电影人的情书,Falsetto_Group,0,1,0,0,1,0,1,non_mix,010010,falsetto_group,,,,,,,,,,,,,,,,,,,,,,,,,,
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#给电影人的情书#Falsetto_Group#0005,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\给电影人的情书\Falsetto_Group\0005.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/给电影人的情书/Falsetto_Group/0005.wav,Chinese,ZH-Alto-1,给电影人的情书,Falsetto_Group,0,1,0,0,1,0,1,non_mix,010010,falsetto_group,,,,,,,,,,,,,,,,,,,,,,,,,,
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#给电影人的情书#Falsetto_Group#0006,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\给电影人的情书\Falsetto_Group\0006.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/给电影人的情书/Falsetto_Group/0006.wav,Chinese,ZH-Alto-1,给电影人的情书,Falsetto_Group,0,1,0,0,1,0,1,non_mix,010010,falsetto_group,,,,,,,,,,,,,,,,,,,,,,,,,,
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#给电影人的情书#Falsetto_Group#0007,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\给电影人的情书\Falsetto_Group\0007.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/给电影人的情书/Falsetto_Group/0007.wav,Chinese,ZH-Alto-1,给电影人的情书,Falsetto_Group,0,1,0,0,1,0,1,non_mix,010010,falsetto_group,,,,,,,,,,,,,,,,,,,,,,,,,,
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#给电影人的情书#Falsetto_Group#0008,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\给电影人的情书\Falsetto_Group\0008.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/给电影人的情书/Falsetto_Group/0008.wav,Chinese,ZH-Alto-1,给电影人的情书,Falsetto_Group,0,1,0,0,1,0,1,non_mix,010010,falsetto_group,,,,,,,,,,,,,,,,,,,,,,,,,,
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#给电影人的情书#Falsetto_Group#0009,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\给电影人的情书\Falsetto_Group\0009.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/给电影人的情书/Falsetto_Group/0009.wav,Chinese,ZH-Alto-1,给电影人的情书,Falsetto_Group,0,1,0,0,1,0,1,non_mix,010010,falsetto_group,,,,,,,,,,,,,,,,,,,,,,,,,,
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#给电影人的情书#Falsetto_Group#0010,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\给电影人的情书\Falsetto_Group\0010.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/给电影人的情书/Falsetto_Group/0010.wav,Chinese,ZH-Alto-1,给电影人的情书,Falsetto_Group,0,1,0,0,1,0,1,non_mix,010010,falsetto_group,,,,,,,,,,,,,,,,,,,,,,,,,,
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#老男孩#Falsetto_Group#0000,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\老男孩\Falsetto_Group\0000.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/老男孩/Falsetto_Group/0000.wav,Chinese,ZH-Alto-1,老男孩,Falsetto_Group,0,1,0,1,0,0,1,non_mix,010100,falsetto_group,,,,,,,,,,,,,,,,,,,,,,,,,,
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#老男孩#Falsetto_Group#0002,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\老男孩\Falsetto_Group\0002.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/老男孩/Falsetto_Group/0002.wav,Chinese,ZH-Alto-1,老男孩,Falsetto_Group,0,1,0,1,1,0,1,non_mix,010110,falsetto_group,,,,,,,,,,,,,,,,,,,,,,,,,,
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#老男孩#Falsetto_Group#0003,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\老男孩\Falsetto_Group\0003.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/老男孩/Falsetto_Group/0003.wav,Chinese,ZH-Alto-1,老男孩,Falsetto_Group,0,1,0,1,1,0,1,non_mix,010110,falsetto_group,,,,,,,,,,,,,,,,,,,,,,,,,,
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#老男孩#Falsetto_Group#0004,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\老男孩\Falsetto_Group\0004.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/老男孩/Falsetto_Group/0004.wav,Chinese,ZH-Alto-1,老男孩,Falsetto_Group,0,1,0,1,1,0,1,non_mix,010110,falsetto_group,,,,,,,,,,,,,,,,,,,,,,,,,,
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#老男孩#Falsetto_Group#0005,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\老男孩\Falsetto_Group\0005.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/老男孩/Falsetto_Group/0005.wav,Chinese,ZH-Alto-1,老男孩,Falsetto_Group,0,1,0,1,1,0,1,non_mix,010110,falsetto_group,,,,,,,,,,,,,,,,,,,,,,,,,,
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#老男孩#Falsetto_Group#0006,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\老男孩\Falsetto_Group\0006.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/老男孩/Falsetto_Group/0006.wav,Chinese,ZH-Alto-1,老男孩,Falsetto_Group,0,1,0,0,1,0,1,non_mix,010010,falsetto_group,,,,,,,,,,,,,,,,,,,,,,,,,,
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#老男孩#Falsetto_Group#0007,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\老男孩\Falsetto_Group\0007.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/老男孩/Falsetto_Group/0007.wav,Chinese,ZH-Alto-1,老男孩,Falsetto_Group,0,1,0,1,1,0,1,non_mix,010110,falsetto_group,,,,,,,,,,,,,,,,,,,,,,,,,,
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#老男孩#Falsetto_Group#0008,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\老男孩\Falsetto_Group\0008.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/老男孩/Falsetto_Group/0008.wav,Chinese,ZH-Alto-1,老男孩,Falsetto_Group,0,1,0,1,1,0,1,non_mix,010110,falsetto_group,,,,,,,,,,,,,,,,,,,,,,,,,,
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#老男孩#Falsetto_Group#0010,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\老男孩\Falsetto_Group\0010.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/老男孩/Falsetto_Group/0010.wav,Chinese,ZH-Alto-1,老男孩,Falsetto_Group,0,1,0,0,1,0,1,non_mix,010010,falsetto_group,,,,,,,,,,,,,,,,,,,,,,,,,,
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#老男孩#Falsetto_Group#0011,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\老男孩\Falsetto_Group\0011.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/老男孩/Falsetto_Group/0011.wav,Chinese,ZH-Alto-1,老男孩,Falsetto_Group,0,1,0,1,1,0,1,non_mix,010110,falsetto_group,,,,,,,,,,,,,,,,,,,,,,,,,,
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#老男孩#Falsetto_Group#0012,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\老男孩\Falsetto_Group\0012.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/老男孩/Falsetto_Group/0012.wav,Chinese,ZH-Alto-1,老男孩,Falsetto_Group,0,1,0,0,1,0,1,non_mix,010010,falsetto_group,,,,,,,,,,,,,,,,,,,,,,,,,,
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#老男孩#Falsetto_Group#0013,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\老男孩\Falsetto_Group\0013.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/老男孩/Falsetto_Group/0013.wav,Chinese,ZH-Alto-1,老男孩,Falsetto_Group,0,1,0,1,1,0,1,non_mix,010110,falsetto_group,,,,,,,,,,,,,,,,,,,,,,,,,,
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#老男孩#Falsetto_Group#0014,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\老男孩\Falsetto_Group\0014.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/老男孩/Falsetto_Group/0014.wav,Chinese,ZH-Alto-1,老男孩,Falsetto_Group,0,1,0,0,1,0,1,non_mix,010010,falsetto_group,,,,,,,,,,,,,,,,,,,,,,,,,,
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#老男孩#Falsetto_Group#0016,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\老男孩\Falsetto_Group\0016.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/老男孩/Falsetto_Group/0016.wav,Chinese,ZH-Alto-1,老男孩,Falsetto_Group,0,1,0,0,1,0,1,non_mix,010010,falsetto_group,,,,,,,,,,,,,,,,,,,,,,,,,,
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#老男孩#Falsetto_Group#0018,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\老男孩\Falsetto_Group\0018.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/老男孩/Falsetto_Group/0018.wav,Chinese,ZH-Alto-1,老男孩,Falsetto_Group,0,1,0,0,1,0,1,non_mix,010010,falsetto_group,,,,,,,,,,,,,,,,,,,,,,,,,,
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#老男孩#Falsetto_Group#0020,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\老男孩\Falsetto_Group\0020.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/老男孩/Falsetto_Group/0020.wav,Chinese,ZH-Alto-1,老男孩,Falsetto_Group,0,1,0,0,1,0,1,non_mix,010010,falsetto_group,,,,,,,,,,,,,,,,,,,,,,,,,,
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#菊花台#Falsetto_Group#0000,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\菊花台\Falsetto_Group\0000.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/菊花台/Falsetto_Group/0000.wav,Chinese,ZH-Alto-1,菊花台,Falsetto_Group,0,1,0,0,1,0,1,non_mix,010010,falsetto_group,,,,,,,,,,,,,,,,,,,,,,,,,,
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#菊花台#Falsetto_Group#0002,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\菊花台\Falsetto_Group\0002.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/菊花台/Falsetto_Group/0002.wav,Chinese,ZH-Alto-1,菊花台,Falsetto_Group,0,1,0,0,1,0,1,non_mix,010010,falsetto_group,,,,,,,,,,,,,,,,,,,,,,,,,,
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#菊花台#Falsetto_Group#0003,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\菊花台\Falsetto_Group\0003.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/菊花台/Falsetto_Group/0003.wav,Chinese,ZH-Alto-1,菊花台,Falsetto_Group,0,1,0,0,1,0,1,non_mix,010010,falsetto_group,,,,,,,,,,,,,,,,,,,,,,,,,,
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#菊花台#Falsetto_Group#0004,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\菊花台\Falsetto_Group\0004.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/菊花台/Falsetto_Group/0004.wav,Chinese,ZH-Alto-1,菊花台,Falsetto_Group,0,1,0,0,1,0,1,non_mix,010010,falsetto_group,,,,,,,,,,,,,,,,,,,,,,,,,,
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#菊花台#Falsetto_Group#0005,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\菊花台\Falsetto_Group\0005.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/菊花台/Falsetto_Group/0005.wav,Chinese,ZH-Alto-1,菊花台,Falsetto_Group,0,1,0,0,1,0,1,non_mix,010010,falsetto_group,,,,,,,,,,,,,,,,,,,,,,,,,,
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#菊花台#Falsetto_Group#0008,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\菊花台\Falsetto_Group\0008.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/菊花台/Falsetto_Group/0008.wav,Chinese,ZH-Alto-1,菊花台,Falsetto_Group,0,1,0,0,1,0,1,non_mix,010010,falsetto_group,,,,,,,,,,,,,,,,,,,,,,,,,,
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#菊花台#Falsetto_Group#0009,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\菊花台\Falsetto_Group\0009.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/菊花台/Falsetto_Group/0009.wav,Chinese,ZH-Alto-1,菊花台,Falsetto_Group,0,1,0,0,1,0,1,non_mix,010010,falsetto_group,,,,,,,,,,,,,,,,,,,,,,,,,,
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#菊花台#Falsetto_Group#0010,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\菊花台\Falsetto_Group\0010.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/菊花台/Falsetto_Group/0010.wav,Chinese,ZH-Alto-1,菊花台,Falsetto_Group,0,1,0,0,1,0,1,non_mix,010010,falsetto_group,,,,,,,,,,,,,,,,,,,,,,,,,,
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#菊花台#Falsetto_Group#0014,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\菊花台\Falsetto_Group\0014.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/菊花台/Falsetto_Group/0014.wav,Chinese,ZH-Alto-1,菊花台,Falsetto_Group,0,1,0,0,1,0,1,non_mix,010010,falsetto_group,,,,,,,,,,,,,,,,,,,,,,,,,,
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#菊花台#Falsetto_Group#0016,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\菊花台\Falsetto_Group\0016.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/菊花台/Falsetto_Group/0016.wav,Chinese,ZH-Alto-1,菊花台,Falsetto_Group,0,1,0,0,1,0,1,non_mix,010010,falsetto_group,,,,,,,,,,,,,,,,,,,,,,,,,,
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#菊花台#Falsetto_Group#0018,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\菊花台\Falsetto_Group\0018.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/菊花台/Falsetto_Group/0018.wav,Chinese,ZH-Alto-1,菊花台,Falsetto_Group,0,1,0,0,1,0,1,non_mix,010010,falsetto_group,,,,,,,,,,,,,,,,,,,,,,,,,,
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#菊花台#Falsetto_Group#0019,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\菊花台\Falsetto_Group\0019.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/菊花台/Falsetto_Group/0019.wav,Chinese,ZH-Alto-1,菊花台,Falsetto_Group,0,1,0,0,1,0,1,non_mix,010010,falsetto_group,,,,,,,,,,,,,,,,,,,,,,,,,,
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#贝加尔湖畔#Falsetto_Group#0000,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\贝加尔湖畔\Falsetto_Group\0000.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/贝加尔湖畔/Falsetto_Group/0000.wav,Chinese,ZH-Alto-1,贝加尔湖畔,Falsetto_Group,1,1,0,0,1,0,1,head_mix,110010,positive_mix,,,,,,,,,,,,,,,,,,,,,,,,,,
