item_name,wav_path,wav_fn,language,singer,song_name,group_name,mix,falsetto,breathy,vibrato,glissando,pharyngeal,any_tech,mix_variant,label_signature,binary_role,mined_mix_prob,control_stratum
Chinese#ZH-Tenor-1#Mixed_Voice_and_Falsetto#枫#Control_Group#0011,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\枫\Control_Group\0011.wav,Chinese/ZH-Tenor-1/Mixed_Voice_and_Falsetto/枫/Control_Group/0011.wav,Chinese,ZH-Tenor-1,枫,Control_Group,0,0,0,1,1,0,1,non_mix,000110,control_negative,0.596911,mid
Chinese#ZH-Tenor-1#Mixed_Voice_and_Falsetto#江南#Control_Group#0000,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\江南\Control_Group\0000.wav,Chinese/ZH-Tenor-1/Mixed_Voice_and_Falsetto/江南/Control_Group/0000.wav,Chinese,ZH-Tenor-1,江南,Control_Group,0,0,0,1,1,0,1,non_mix,000110,control_negative,0.599871,mid
Chinese#ZH-Tenor-1#Mixed_Voice_and_Falsetto#江南#Control_Group#0001,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\江南\Control_Group\0001.wav,Chinese/ZH-Tenor-1/Mixed_Voice_and_Falsetto/江南/Control_Group/0001.wav,Chinese,ZH-Tenor-1,江南,Control_Group,0,0,0,1,1,0,1,non_mix,000110,control_negative,0.534606,mid
Chinese#ZH-Tenor-1#Mixed_Voice_and_Falsetto#江南#Control_Group#0002,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\江南\Control_Group\0002.wav,Chinese/ZH-Tenor-1/Mixed_Voice_and_Falsetto/江南/Control_Group/0002.wav,Chinese,ZH-Tenor-1,江南,Control_Group,0,0,0,1,1,0,1,non_mix,000110,control_negative,0.505466,mid
Chinese#ZH-Tenor-1#Mixed_Voice_and_Falsetto#江南#Control_Group#0008,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\江南\Control_Group\0008.wav,Chinese/ZH-Tenor-1/Mixed_Voice_and_Falsetto/江南/Control_Group/0008.wav,Chinese,ZH-Tenor-1,江南,Control_Group,0,0,0,1,1,0,1,non_mix,000110,control_negative,0.621794,hard
Chinese#ZH-Tenor-1#Mixed_Voice_and_Falsetto#江南#Control_Group#0009,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\江南\Control_Group\0009.wav,Chinese/ZH-Tenor-1/Mixed_Voice_and_Falsetto/江南/Control_Group/0009.wav,Chinese,ZH-Tenor-1,江南,Control_Group,0,0,0,1,1,0,1,non_mix,000110,control_negative,0.601462,mid
Chinese#ZH-Tenor-1#Mixed_Voice_and_Falsetto#演员#Control_Group#0014,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\演员\Control_Group\0014.wav,Chinese/ZH-Tenor-1/Mixed_Voice_and_Falsetto/演员/Control_Group/0014.wav,Chinese,ZH-Tenor-1,演员,Control_Group,1,0,0,0,1,0,1,clear_mix,100010,positive_mix,,
Chinese#ZH-Tenor-1#Mixed_Voice_and_Falsetto#终于等到你#Control_Group#0018,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\终于等到你\Control_Group\0018.wav,Chinese/ZH-Tenor-1/Mixed_Voice_and_Falsetto/终于等到你/Control_Group/0018.wav,Chinese,ZH-Tenor-1,终于等到你,Control_Group,0,1,0,0,1,0,1,non_mix,010010,control_negative,0.412365,mid
Chinese#ZH-Tenor-1#Breathy#给电影人的情书#Control_Group#0002,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Breathy\给电影人的情书\Control_Group\0002.wav,Chinese/ZH-Tenor-1/Breathy/给电影人的情书/Control_Group/0002.wav,Chinese,ZH-Tenor-1,给电影人的情书,Control_Group,0,0,0,1,1,0,1,non_mix,000110,control_negative,0.656201,hard
Chinese#ZH-Tenor-1#Breathy#给电影人的情书#Control_Group#0004,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Breathy\给电影人的情书\Control_Group\0004.wav,Chinese/ZH-Tenor-1/Breathy/给电影人的情书/Control_Group/0004.wav,Chinese,ZH-Tenor-1,给电影人的情书,Control_Group,0,0,0,1,1,0,1,non_mix,000110,control_negative,0.528893,mid
Chinese#ZH-Tenor-1#Breathy#给电影人的情书#Control_Group#0007,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Breathy\给电影人的情书\Control_Group\0007.wav,Chinese/ZH-Tenor-1/Breathy/给电影人的情书/Control_Group/0007.wav,Chinese,ZH-Tenor-1,给电影人的情书,Control_Group,0,0,0,1,1,0,1,non_mix,000110,control_negative,0.762497,hard
Chinese#ZH-Tenor-1#Breathy#给电影人的情书#Control_Group#0009,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Breathy\给电影人的情书\Control_Group\0009.wav,Chinese/ZH-Tenor-1/Breathy/给电影人的情书/Control_Group/0009.wav,Chinese,ZH-Tenor-1,给电影人的情书,Control_Group,0,0,0,1,1,0,1,non_mix,000110,control_negative,0.680975,hard
Chinese#ZH-Tenor-1#Breathy#给电影人的情书#Control_Group#0013,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Breathy\给电影人的情书\Control_Group\0013.wav,Chinese/ZH-Tenor-1/Breathy/给电影人的情书/Control_Group/0013.wav,Chinese,ZH-Tenor-1,给电影人的情书,Control_Group,0,0,0,1,1,0,1,non_mix,000110,control_negative,0.678898,hard
Chinese#ZH-Tenor-1#Breathy#给电影人的情书#Control_Group#0014,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Breathy\给电影人的情书\Control_Group\0014.wav,Chinese/ZH-Tenor-1/Breathy/给电影人的情书/Control_Group/0014.wav,Chinese,ZH-Tenor-1,给电影人的情书,Control_Group,0,0,0,1,1,0,1,non_mix,000110,control_negative,0.745185,hard
Chinese#ZH-Tenor-1#Breathy#给电影人的情书#Control_Group#0016,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Breathy\给电影人的情书\Control_Group\0016.wav,Chinese/ZH-Tenor-1/Breathy/给电影人的情书/Control_Group/0016.wav,Chinese,ZH-Tenor-1,给电影人的情书,Control_Group,0,0,0,1,1,0,1,non_mix,000110,control_negative,0.647610,hard
Chinese#ZH-Tenor-1#Breathy#给电影人的情书#Control_Group#0019,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Breathy\给电影人的情书\Control_Group\0019.wav,Chinese/ZH-Tenor-1/Breathy/给电影人的情书/Control_Group/0019.wav,Chinese,ZH-Tenor-1,给电影人的情书,Control_Group,0,0,0,1,1,0,1,non_mix,000110,control_negative,0.768021,hard
Chinese#ZH-Tenor-1#Mixed_Voice_and_Falsetto#菊花台#Control_Group#0019,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\菊花台\Control_Group\0019.wav,Chinese/ZH-Tenor-1/Mixed_Voice_and_Falsetto/菊花台/Control_Group/0019.wav,Chinese,ZH-Tenor-1,菊花台,Control_Group,0,1,0,0,1,0,1,non_mix,010010,control_negative,0.660283,hard
Chinese#ZH-Tenor-1#Mixed_Voice_and_Falsetto#菊花台#Control_Group#0021,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\菊花台\Control_Group\0021.wav,Chinese/ZH-Tenor-1/Mixed_Voice_and_Falsetto/菊花台/Control_Group/0021.wav,Chinese,ZH-Tenor-1,菊花台,Control_Group,0,1,0,0,1,0,1,non_mix,010010,control_negative,0.608924,hard
Chinese#ZH-Tenor-1#Mixed_Voice_and_Falsetto#过火#Control_Group#0004,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\过火\Control_Group\0004.wav,Chinese/ZH-Tenor-1/Mixed_Voice_and_Falsetto/过火/Control_Group/0004.wav,Chinese,ZH-Tenor-1,过火,Control_Group,0,1,0,0,1,0,1,non_mix,010010,control_negative,0.774181,hard
Chinese#ZH-Tenor-1#Mixed_Voice_and_Falsetto#过火#Control_Group#0007,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\过火\Control_Group\0007.wav,Chinese/ZH-Tenor-1/Mixed_Voice_and_Falsetto/过火/Control_Group/0007.wav,Chinese,ZH-Tenor-1,过火,Control_Group,0,1,0,0,1,0,1,non_mix,010010,control_negative,0.646703,hard
Chinese#ZH-Tenor-1#Mixed_Voice_and_Falsetto#过火#Control_Group#0009,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\过火\Control_Group\0009.wav,Chinese/ZH-Tenor-1/Mixed_Voice_and_Falsetto/过火/Control_Group/0009.wav,Chinese,ZH-Tenor-1,过火,Control_Group,0,1,0,0,1,0,1,non_mix,010010,control_negative,0.705669,hard
Chinese#ZH-Tenor-1#Mixed_Voice_and_Falsetto#过火#Control_Group#0020,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\过火\Control_Group\0020.wav,Chinese/ZH-Tenor-1/Mixed_Voice_and_Falsetto/过火/Control_Group/0020.wav,Chinese,ZH-Tenor-1,过火,Control_Group,0,1,0,0,1,0,1,non_mix,010010,control_negative,0.681573,hard
Chinese#ZH-Tenor-1#Mixed_Voice_and_Falsetto#过火#Control_Group#0022,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\过火\Control_Group\0022.wav,Chinese/ZH-Tenor-1/Mixed_Voice_and_Falsetto/过火/Control_Group/0022.wav,Chinese,ZH-Tenor-1,过火,Control_Group,0,1,0,0,1,0,1,non_mix,010010,control_negative,0.582330,mid
Chinese#ZH-Tenor-1#Mixed_Voice_and_Falsetto#过火#Control_Group#0024,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\过火\Control_Group\0024.wav,Chinese/ZH-Tenor-1/Mixed_Voice_and_Falsetto/过火/Control_Group/0024.wav,Chinese,ZH-Tenor-1,过火,Control_Group,0,1,0,0,1,0,1,non_mix,010010,control_negative,0.673896,hard
Chinese#ZH-Tenor-1#Pharyngeal#逆光#Control_Group#0002,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Pharyngeal\逆光\Control_Group\0002.wav,Chinese/ZH-Tenor-1/Pharyngeal/逆光/Control_Group/0002.wav,Chinese,ZH-Tenor-1,逆光,Control_Group,1,0,0,0,1,0,1,clear_mix,100010,positive_mix,,
Chinese#ZH-Tenor-1#Pharyngeal#逆光#Control_Group#0003,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Pharyngeal\逆光\Control_Group\0003.wav,Chinese/ZH-Tenor-1/Pharyngeal/逆光/Control_Group/0003.wav,Chinese,ZH-Tenor-1,逆光,Control_Group,1,0,0,1,1,0,1,clear_mix,100110,positive_mix,,
Chinese#ZH-Tenor-1#Glissando#遇见#Control_Group#0003,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Glissando\遇见\Control_Group\0003.wav,Chinese/ZH-Tenor-1/Glissando/遇见/Control_Group/0003.wav,Chinese,ZH-Tenor-1,遇见,Control_Group,0,1,0,0,1,0,1,non_mix,010010,control_negative,0.656159,hard
Chinese#ZH-Tenor-1#Pharyngeal#雨爱#Control_Group#0000,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Pharyngeal\雨爱\Control_Group\0000.wav,Chinese/ZH-Tenor-1/Pharyngeal/雨爱/Control_Group/0000.wav,Chinese,ZH-Tenor-1,雨爱,Control_Group,1,0,0,0,1,0,1,clear_mix,100010,positive_mix,,
Chinese#ZH-Tenor-1#Pharyngeal#雨爱#Control_Group#0003,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Pharyngeal\雨爱\Control_Group\0003.wav,Chinese/ZH-Tenor-1/Pharyngeal/雨爱/Control_Group/0003.wav,Chinese,ZH-Tenor-1,雨爱,Control_Group,1,1,0,0,1,0,1,head_mix,110010,positive_mix,,
Chinese#ZH-Tenor-1#Pharyngeal#雨爱#Control_Group#0005,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Pharyngeal\雨爱\Control_Group\0005.wav,Chinese/ZH-Tenor-1/Pharyngeal/雨爱/Control_Group/0005.wav,Chinese,ZH-Tenor-1,雨爱,Control_Group,1,1,0,0,1,0,1,head_mix,110010,positive_mix,,
Chinese#ZH-Tenor-1#Pharyngeal#雨爱#Control_Group#0009,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Pharyngeal\雨爱\Control_Group\0009.wav,Chinese/ZH-Tenor-1/Pharyngeal/雨爱/Control_Group/0009.wav,Chinese,ZH-Tenor-1,雨爱,Control_Group,1,1,0,0,1,0,1,head_mix,110010,positive_mix,,
Chinese#ZH-Tenor-1#Pharyngeal#雨爱#Control_Group#0010,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Pharyngeal\雨爱\Control_Group\0010.wav,Chinese/ZH-Tenor-1/Pharyngeal/雨爱/Control_Group/0010.wav,Chinese,ZH-Tenor-1,雨爱,Control_Group,1,1,0,0,1,0,1,head_mix,110010,positive_mix,,
Chinese#ZH-Tenor-1#Pharyngeal#雨爱#Control_Group#0013,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Pharyngeal\雨爱\Control_Group\0013.wav,Chinese/ZH-Tenor-1/Pharyngeal/雨爱/Control_Group/0013.wav,Chinese,ZH-Tenor-1,雨爱,Control_Group,1,1,0,0,1,0,1,head_mix,110010,positive_mix,,
Chinese#ZH-Tenor-1#Pharyngeal#雨爱#Control_Group#0014,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Pharyngeal\雨爱\Control_Group\0014.wav,Chinese/ZH-Tenor-1/Pharyngeal/雨爱/Control_Group/0014.wav,Chinese,ZH-Tenor-1,雨爱,Control_Group,1,1,0,0,1,0,1,head_mix,110010,positive_mix,,
Chinese#ZH-Tenor-1#Pharyngeal#雨爱#Control_Group#0015,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Pharyngeal\雨爱\Control_Group\0015.wav,Chinese/ZH-Tenor-1/Pharyngeal/雨爱/Control_Group/0015.wav,Chinese,ZH-Tenor-1,雨爱,Control_Group,1,1,0,0,1,0,1,head_mix,110010,positive_mix,,
Chinese#ZH-Tenor-1#Pharyngeal#雨爱#Control_Group#0016,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Pharyngeal\雨爱\Control_Group\0016.wav,Chinese/ZH-Tenor-1/Pharyngeal/雨爱/Control_Group/0016.wav,Chinese,ZH-Tenor-1,雨爱,Control_Group,1,1,0,0,1,0,1,head_mix,110010,positive_mix,,
Chinese#ZH-Tenor-1#Pharyngeal#雪落下的声音#Control_Group#0000,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Pharyngeal\雪落下的声音\Control_Group\0000.wav,Chinese/ZH-Tenor-1/Pharyngeal/雪落下的声音/Control_Group/0000.wav,Chinese,ZH-Tenor-1,雪落下的声音,Control_Group,1,0,0,0,1,0,1,clear_mix,100010,positive_mix,,
Chinese#ZH-Tenor-1#Pharyngeal#雪落下的声音#Control_Group#0001,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Pharyngeal\雪落下的声音\Control_Group\0001.wav,Chinese/ZH-Tenor-1/Pharyngeal/雪落下的声音/Control_Group/0001.wav,Chinese,ZH-Tenor-1,雪落下的声音,Control_Group,1,0,0,0,0,0,1,clear_mix,100000,positive_mix,,
Chinese#ZH-Tenor-1#Pharyngeal#雪落下的声音#Control_Group#0003,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Pharyngeal\雪落下的声音\Control_Group\0003.wav,Chinese/ZH-Tenor-1/Pharyngeal/雪落下的声音/Control_Group/0003.wav,Chinese,ZH-Tenor-1,雪落下的声音,Control_Group,1,0,0,0,1,0,1,clear_mix,100010,positive_mix,,
Chinese#ZH-Tenor-1#Pharyngeal#雪落下的声音#Control_Group#0004,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Pharyngeal\雪落下的声音\Control_Group\0004.wav,Chinese/ZH-Tenor-1/Pharyngeal/雪落下的声音/Control_Group/0004.wav,Chinese,ZH-Tenor-1,雪落下的声音,Control_Group,1,0,0,0,1,0,1,clear_mix,100010,positive_mix,,
Chinese#ZH-Tenor-1#Pharyngeal#雪落下的声音#Control_Group#0005,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Pharyngeal\雪落下的声音\Control_Group\0005.wav,Chinese/ZH-Tenor-1/Pharyngeal/雪落下的声音/Control_Group/0005.wav,Chinese,ZH-Tenor-1,雪落下的声音,Control_Group,1,0,0,0,1,0,1,clear_mix,100010,positive_mix,,
Chinese#ZH-Tenor-1#Pharyngeal#雪落下的声音#Control_Group#0007,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Pharyngeal\雪落下的声音\Control_Group\0007.wav,Chinese/ZH-Tenor-1/Pharyngeal/雪落下的声音/Control_Group/0007.wav,Chinese,ZH-Tenor-1,雪落下的声音,Control_Group,1,0,0,0,1,0,1,clear_mix,100010,positive_mix,,
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#一次就好#Falsetto_Group#0000,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\一次就好\Falsetto_Group\0000.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/一次就好/Falsetto_Group/0000.wav,Chinese,ZH-Alto-1,一次就好,Falsetto_Group,0,1,0,0,1,0,1,non_mix,010010,falsetto_group,,
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#一次就好#Falsetto_Group#0001,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\一次就好\Falsetto_Group\0001.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/一次就好/Falsetto_Group/0001.wav,Chinese,ZH-Alto-1,一次就好,Falsetto_Group,1,1,0,0,1,0,1,head_mix,110010,positive_mix,,
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#一次就好#Falsetto_Group#0002,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\一次就好\Falsetto_Group\0002.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/一次就好/Falsetto_Group/0002.wav,Chinese,ZH-Alto-1,一次就好,Falsetto_Group,0,1,0,0,1,0,1,non_mix,010010,falsetto_group,,
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#一次就好#Falsetto_Group#0003,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\一次就好\Falsetto_Group\0003.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/一次就好/Falsetto_Group/0003.wav,Chinese,ZH-Alto-1,一次就好,Falsetto_Group,1,1,0,0,1,0,1,head_mix,110010,positive_mix,,
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#一次就好#Falsetto_Group#0004,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\一次就好\Falsetto_Group\0004.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/一次就好/Falsetto_Group/0004.wav,Chinese,ZH-Alto-1,一次就好,Falsetto_Group,0,1,0,0,1,0,1,non_mix,010010,falsetto_group,,
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#一次就好#Falsetto_Group#0005,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\一次就好\Falsetto_Group\0005.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/一次就好/Falsetto_Group/0005.wav,Chinese,ZH-Alto-1,一次就好,Falsetto_Group,0,1,0,0,1,0,1,non_mix,010010,falsetto_group,,
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#一次就好#Falsetto_Group#0006,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\一次就好\Falsetto_Group\0006.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/一次就好/Falsetto_Group/0006.wav,Chinese,ZH-Alto-1,一次就好,Falsetto_Group,0,1,0,0,1,0,1,non_mix,010010,falsetto_group,,
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#一次就好#Falsetto_Group#0007,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\一次就好\Falsetto_Group\0007.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/一次就好/Falsetto_Group/0007.wav,Chinese,ZH-Alto-1,一次就好,Falsetto_Group,0,1,0,0,1,0,1,non_mix,010010,falsetto_group,,
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#一次就好#Falsetto_Group#0008,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\一次就好\Falsetto_Group\0008.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/一次就好/Falsetto_Group/0008.wav,Chinese,ZH-Alto-1,一次就好,Falsetto_Group,0,1,0,0,1,0,1,non_mix,010010,falsetto_group,,
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#三寸天堂#Falsetto_Group#0001,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\三寸天堂\Falsetto_Group\0001.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/三寸天堂/Falsetto_Group/0001.wav,Chinese,ZH-Alto-1,三寸天堂,Falsetto_Group,0,1,0,0,1,0,1,non_mix,010010,falsetto_group,,
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#三寸天堂#Falsetto_Group#0002,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\三寸天堂\Falsetto_Group\0002.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/三寸天堂/Falsetto_Group/0002.wav,Chinese,ZH-Alto-1,三寸天堂,Falsetto_Group,0,1,0,0,1,0,1,non_mix,010010,falsetto_group,,
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#三寸天堂#Falsetto_Group#0004,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\三寸天堂\Falsetto_Group\0004.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/三寸天堂/Falsetto_Group/0004.wav,Chinese,ZH-Alto-1,三寸天堂,Falsetto_Group,0,1,0,0,1,0,1,non_mix,010010,falsetto_group,,
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#三寸天堂#Falsetto_Group#0007,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\三寸天堂\Falsetto_Group\0007.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/三寸天堂/Falsetto_Group/0007.wav,Chinese,ZH-Alto-1,三寸天堂,Falsetto_Group,0,1,0,0,1,0,1,non_mix,010010,falsetto_group,,
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#三寸天堂#Falsetto_Group#0008,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\三寸天堂\Falsetto_Group\0008.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/三寸天堂/Falsetto_Group/0008.wav,Chinese,ZH-Alto-1,三寸天堂,Falsetto_Group,0,1,0,0,1,0,1,non_mix,010010,falsetto_group,,
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#三寸天堂#Falsetto_Group#0009,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\三寸天堂\Falsetto_Group\0009.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/三寸天堂/Falsetto_Group/0009.wav,Chinese,ZH-Alto-1,三寸天堂,Falsetto_Group,0,1,0,0,1,0,1,non_mix,010010,falsetto_group,,
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#三寸天堂#Falsetto_Group#0010,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\三寸天堂\Falsetto_Group\0010.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/三寸天堂/Falsetto_Group/0010.wav,Chinese,ZH-Alto-1,三寸天堂,Falsetto_Group,0,1,0,0,1,0,1,non_mix,010010,falsetto_group,,
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#三寸天堂#Falsetto_Group#0012,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\三寸天堂\Falsetto_Group\0012.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/三寸天堂/Falsetto_Group/0012.wav,Chinese,ZH-Alto-1,三寸天堂,Falsetto_Group,0,1,0,0,1,0,1,non_mix,010010,falsetto_group,,
