wav_path,breath,anchor_ratio,anchor_time_sec,language,singer,song_name,song_key,ap_duration_sec
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\我的歌声里\Mixed_Voice_Group\0001.wav,1,0.676245,5.295,Chinese,ZH-Tenor-1,我的歌声里,Chinese/ZH-Tenor-1/我的歌声里,1.61
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\我的歌声里\Falsetto_Group\0001.wav,1,0.685183,5.365,Chinese,ZH-Tenor-1,我的歌声里,Chinese/ZH-Tenor-1/我的歌声里,1.55
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\我的歌声里\Mixed_Voice_Group\0000.wav,1,0.716146,5.5,Chinese,ZH-Tenor-1,我的歌声里,Chinese/ZH-Tenor-1/我的歌声里,0.5
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\我的歌声里\Falsetto_Group\0000.wav,1,0.724476,5.535,Chinese,ZH-Tenor-1,我的歌声里,Chinese/ZH-Tenor-1/我的歌声里,0.51
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\我的歌声里\Control_Group\0013.wav,1,0.413092,5.585,Chinese,ZH-Tenor-1,我的歌声里,Chinese/ZH-Tenor-1/我的歌声里,0.73
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\我的歌声里\Mixed_Voice_Group\0013.wav,1,0.394021,5.635,Chinese,ZH-Tenor-1,我的歌声里,Chinese/ZH-Tenor-1/我的歌声里,0.809
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\我的歌声里\Control_Group\0000.wav,1,0.725931,5.655,Chinese,ZH-Tenor-1,我的歌声里,Chinese/ZH-Tenor-1/我的歌声里,0.45
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Glissando\我的歌声里\Glissando_Group\0010.wav,1,0.422092,5.77,Chinese,ZH-Tenor-1,我的歌声里,Chinese/ZH-Tenor-1/我的歌声里,0.6
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\我的歌声里\Falsetto_Group\0013.wav,1,0.414634,5.78,Chinese,ZH-Tenor-1,我的歌声里,Chinese/ZH-Tenor-1/我的歌声里,0.84
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Glissando\我的歌声里\Glissando_Group\0008.wav,1,0.683172,5.85,Chinese,ZH-Tenor-1,我的歌声里,Chinese/ZH-Tenor-1/我的歌声里,0.46
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\我的歌声里\Falsetto_Group\0003.wav,1,0.788487,5.89,Chinese,ZH-Tenor-1,我的歌声里,Chinese/ZH-Tenor-1/我的歌声里,0.44
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\我的歌声里\Mixed_Voice_Group\0003.wav,1,0.791888,5.955,Chinese,ZH-Tenor-1,我的歌声里,Chinese/ZH-Tenor-1/我的歌声里,0.45
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Glissando\我的歌声里\Control_Group\0007.wav,1,0.78628,5.96,Chinese,ZH-Tenor-1,我的歌声里,Chinese/ZH-Tenor-1/我的歌声里,0.32
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Glissando\我的歌声里\Glissando_Group\0007.wav,1,0.78318,5.96,Chinese,ZH-Tenor-1,我的歌声里,Chinese/ZH-Tenor-1/我的歌声里,0.38
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\我的歌声里\Mixed_Voice_Group\0010.wav,1,0.780965,5.99,Chinese,ZH-Tenor-1,我的歌声里,Chinese/ZH-Tenor-1/我的歌声里,0.44
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\我的歌声里\Falsetto_Group\0010.wav,1,0.78534,6.0,Chinese,ZH-Tenor-1,我的歌声里,Chinese/ZH-Tenor-1/我的歌声里,0.44
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\我的歌声里\Falsetto_Group\0011.wav,1,0.707746,6.03,Chinese,ZH-Tenor-1,我的歌声里,Chinese/ZH-Tenor-1/我的歌声里,0.34
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\我的歌声里\Control_Group\0013.wav,0,0.447485,6.05,Chinese,ZH-Tenor-1,我的歌声里,Chinese/ZH-Tenor-1/我的歌声里,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\我的歌声里\Control_Group\0011.wav,1,0.70736,6.055,Chinese,ZH-Tenor-1,我的歌声里,Chinese/ZH-Tenor-1/我的歌声里,0.35
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\我的歌声里\Mixed_Voice_Group\0011.wav,1,0.690556,6.07,Chinese,ZH-Tenor-1,我的歌声里,Chinese/ZH-Tenor-1/我的歌声里,0.38
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\我的歌声里\Control_Group\0003.wav,1,0.779129,6.085,Chinese,ZH-Tenor-1,我的歌声里,Chinese/ZH-Tenor-1/我的歌声里,0.35
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\我的歌声里\Mixed_Voice_Group\0013.wav,0,0.428287,6.124,Chinese,ZH-Tenor-1,我的歌声里,Chinese/ZH-Tenor-1/我的歌声里,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Glissando\我的歌声里\Control_Group\0010.wav,0,0.441193,6.13,Chinese,ZH-Tenor-1,我的歌声里,Chinese/ZH-Tenor-1/我的歌声里,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\我的歌声里\Control_Group\0010.wav,1,0.788092,6.155,Chinese,ZH-Tenor-1,我的歌声里,Chinese/ZH-Tenor-1/我的歌声里,0.43
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Glissando\我的歌声里\Glissando_Group\0010.wav,0,0.451719,6.175,Chinese,ZH-Tenor-1,我的歌声里,Chinese/ZH-Tenor-1/我的歌声里,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\我的歌声里\Falsetto_Group\0013.wav,0,0.448709,6.255,Chinese,ZH-Tenor-1,我的歌声里,Chinese/ZH-Tenor-1/我的歌声里,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Glissando\我的歌声里\Glissando_Group\0001.wav,1,0.664666,6.755,Chinese,ZH-Tenor-1,我的歌声里,Chinese/ZH-Tenor-1/我的歌声里,2.13
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Glissando\我的歌声里\Control_Group\0001.wav,1,0.659202,6.77,Chinese,ZH-Tenor-1,我的歌声里,Chinese/ZH-Tenor-1/我的歌声里,2.2
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\我的歌声里\Mixed_Voice_Group\0013.wav,1,0.629021,8.995,Chinese,ZH-Tenor-1,我的歌声里,Chinese/ZH-Tenor-1/我的歌声里,0.95
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\我的歌声里\Control_Group\0013.wav,1,0.669009,9.045,Chinese,ZH-Tenor-1,我的歌声里,Chinese/ZH-Tenor-1/我的歌声里,0.81
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\我的歌声里\Control_Group\0002.wav,1,0.776778,9.065,Chinese,ZH-Tenor-1,我的歌声里,Chinese/ZH-Tenor-1/我的歌声里,0.49
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\我的歌声里\Mixed_Voice_Group\0002.wav,1,0.773345,9.11,Chinese,ZH-Tenor-1,我的歌声里,Chinese/ZH-Tenor-1/我的歌声里,0.44
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Glissando\我的歌声里\Glissando_Group\0010.wav,1,0.669349,9.15,Chinese,ZH-Tenor-1,我的歌声里,Chinese/ZH-Tenor-1/我的歌声里,0.56
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\我的歌声里\Falsetto_Group\0002.wav,1,0.783518,9.175,Chinese,ZH-Tenor-1,我的歌声里,Chinese/ZH-Tenor-1/我的歌声里,0.49
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Glissando\我的歌声里\Control_Group\0010.wav,1,0.664723,9.235,Chinese,ZH-Tenor-1,我的歌声里,Chinese/ZH-Tenor-1/我的歌声里,0.43
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\我的歌声里\Falsetto_Group\0013.wav,1,0.670014,9.34,Chinese,ZH-Tenor-1,我的歌声里,Chinese/ZH-Tenor-1/我的歌声里,0.604
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Vibrato\我真的受伤了\Vibrato_Group\0003.wav,0,0.073775,0.526,Chinese,ZH-Tenor-1,我真的受伤了,Chinese/ZH-Tenor-1/我真的受伤了,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Breathy\我真的受伤了\Control_Group\0006.wav,0,0.043054,0.53,Chinese,ZH-Tenor-1,我真的受伤了,Chinese/ZH-Tenor-1/我真的受伤了,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Vibrato\我真的受伤了\Control_Group\0003.wav,0,0.070812,0.549,Chinese,ZH-Tenor-1,我真的受伤了,Chinese/ZH-Tenor-1/我真的受伤了,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Vibrato\我真的受伤了\Vibrato_Group\0002.wav,0,0.060516,0.549,Chinese,ZH-Tenor-1,我真的受伤了,Chinese/ZH-Tenor-1/我真的受伤了,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Vibrato\我真的受伤了\Vibrato_Group\0013.wav,0,0.063647,0.555,Chinese,ZH-Tenor-1,我真的受伤了,Chinese/ZH-Tenor-1/我真的受伤了,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Vibrato\我真的受伤了\Vibrato_Group\0008.wav,0,0.064485,0.556,Chinese,ZH-Tenor-1,我真的受伤了,Chinese/ZH-Tenor-1/我真的受伤了,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Breathy\我真的受伤了\Control_Group\0003.wav,0,0.093081,0.565,Chinese,ZH-Tenor-1,我真的受伤了,Chinese/ZH-Tenor-1/我真的受伤了,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Breathy\我真的受伤了\Breathy_Group\0005.wav,0,0.103047,0.575,Chinese,ZH-Tenor-1,我真的受伤了,Chinese/ZH-Tenor-1/我真的受伤了,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Vibrato\我真的受伤了\Vibrato_Group\0012.wav,0,0.057731,0.575,Chinese,ZH-Tenor-1,我真的受伤了,Chinese/ZH-Tenor-1/我真的受伤了,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Vibrato\我真的受伤了\Control_Group\0001.wav,0,0.098208,0.576,Chinese,ZH-Tenor-1,我真的受伤了,Chinese/ZH-Tenor-1/我真的受伤了,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Vibrato\我真的受伤了\Vibrato_Group\0001.wav,0,0.101049,0.578,Chinese,ZH-Tenor-1,我真的受伤了,Chinese/ZH-Tenor-1/我真的受伤了,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Breathy\我真的受伤了\Control_Group\0007.wav,0,0.053407,0.58,Chinese,ZH-Tenor-1,我真的受伤了,Chinese/ZH-Tenor-1/我真的受伤了,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Breathy\我真的受伤了\Breathy_Group\0003.wav,0,0.097844,0.59,Chinese,ZH-Tenor-1,我真的受伤了,Chinese/ZH-Tenor-1/我真的受伤了,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Breathy\我真的受伤了\Breathy_Group\0006.wav,0,0.049331,0.59,Chinese,ZH-Tenor-1,我真的受伤了,Chinese/ZH-Tenor-1/我真的受伤了,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Breathy\我真的受伤了\Breathy_Group\0007.wav,0,0.055297,0.595,Chinese,ZH-Tenor-1,我真的受伤了,Chinese/ZH-Tenor-1/我真的受伤了,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Vibrato\我真的受伤了\Control_Group\0009.wav,0,0.054049,0.595,Chinese,ZH-Tenor-1,我真的受伤了,Chinese/ZH-Tenor-1/我真的受伤了,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Breathy\我真的受伤了\Control_Group\0005.wav,0,0.10453,0.6,Chinese,ZH-Tenor-1,我真的受伤了,Chinese/ZH-Tenor-1/我真的受伤了,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Vibrato\我真的受伤了\Control_Group\0002.wav,0,0.06531,0.61,Chinese,ZH-Tenor-1,我真的受伤了,Chinese/ZH-Tenor-1/我真的受伤了,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Vibrato\我真的受伤了\Vibrato_Group\0010.wav,0,0.102521,0.61,Chinese,ZH-Tenor-1,我真的受伤了,Chinese/ZH-Tenor-1/我真的受伤了,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Vibrato\我真的受伤了\Vibrato_Group\0004.wav,0,0.102685,0.612,Chinese,ZH-Tenor-1,我真的受伤了,Chinese/ZH-Tenor-1/我真的受伤了,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Vibrato\我真的受伤了\Control_Group\0004.wav,0,0.100575,0.613,Chinese,ZH-Tenor-1,我真的受伤了,Chinese/ZH-Tenor-1/我真的受伤了,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Breathy\我真的受伤了\Control_Group\0001.wav,0,0.050576,0.615,Chinese,ZH-Tenor-1,我真的受伤了,Chinese/ZH-Tenor-1/我真的受伤了,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Vibrato\我真的受伤了\Control_Group\0010.wav,0,0.10082,0.615,Chinese,ZH-Tenor-1,我真的受伤了,Chinese/ZH-Tenor-1/我真的受伤了,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Vibrato\我真的受伤了\Control_Group\0012.wav,0,0.061386,0.62,Chinese,ZH-Tenor-1,我真的受伤了,Chinese/ZH-Tenor-1/我真的受伤了,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Vibrato\我真的受伤了\Control_Group\0006.wav,0,0.077167,0.632,Chinese,ZH-Tenor-1,我真的受伤了,Chinese/ZH-Tenor-1/我真的受伤了,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Vibrato\我真的受伤了\Vibrato_Group\0009.wav,0,0.059647,0.635,Chinese,ZH-Tenor-1,我真的受伤了,Chinese/ZH-Tenor-1/我真的受伤了,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Vibrato\我真的受伤了\Control_Group\0014.wav,0,0.058554,0.64,Chinese,ZH-Tenor-1,我真的受伤了,Chinese/ZH-Tenor-1/我真的受伤了,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Vibrato\我真的受伤了\Control_Group\0005.wav,0,0.107297,0.647,Chinese,ZH-Tenor-1,我真的受伤了,Chinese/ZH-Tenor-1/我真的受伤了,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Vibrato\我真的受伤了\Vibrato_Group\0014.wav,0,0.061905,0.65,Chinese,ZH-Tenor-1,我真的受伤了,Chinese/ZH-Tenor-1/我真的受伤了,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Vibrato\我真的受伤了\Vibrato_Group\0005.wav,0,0.114435,0.658,Chinese,ZH-Tenor-1,我真的受伤了,Chinese/ZH-Tenor-1/我真的受伤了,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Breathy\我真的受伤了\Breathy_Group\0004.wav,0,0.055276,0.66,Chinese,ZH-Tenor-1,我真的受伤了,Chinese/ZH-Tenor-1/我真的受伤了,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Vibrato\我真的受伤了\Vibrato_Group\0011.wav,0,0.055743,0.66,Chinese,ZH-Tenor-1,我真的受伤了,Chinese/ZH-Tenor-1/我真的受伤了,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Vibrato\我真的受伤了\Vibrato_Group\0007.wav,0,0.100873,0.67,Chinese,ZH-Tenor-1,我真的受伤了,Chinese/ZH-Tenor-1/我真的受伤了,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Vibrato\我真的受伤了\Vibrato_Group\0000.wav,0,0.059327,0.69,Chinese,ZH-Tenor-1,我真的受伤了,Chinese/ZH-Tenor-1/我真的受伤了,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Breathy\我真的受伤了\Breathy_Group\0001.wav,0,0.057202,0.695,Chinese,ZH-Tenor-1,我真的受伤了,Chinese/ZH-Tenor-1/我真的受伤了,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Breathy\我真的受伤了\Control_Group\0002.wav,0,0.064174,0.695,Chinese,ZH-Tenor-1,我真的受伤了,Chinese/ZH-Tenor-1/我真的受伤了,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Breathy\我真的受伤了\Control_Group\0000.wav,0,0.060724,0.705,Chinese,ZH-Tenor-1,我真的受伤了,Chinese/ZH-Tenor-1/我真的受伤了,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Vibrato\我真的受伤了\Vibrato_Group\0006.wav,0,0.090024,0.712,Chinese,ZH-Tenor-1,我真的受伤了,Chinese/ZH-Tenor-1/我真的受伤了,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Vibrato\我真的受伤了\Control_Group\0000.wav,0,0.061266,0.72,Chinese,ZH-Tenor-1,我真的受伤了,Chinese/ZH-Tenor-1/我真的受伤了,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Vibrato\我真的受伤了\Control_Group\0007.wav,0,0.105313,0.724,Chinese,ZH-Tenor-1,我真的受伤了,Chinese/ZH-Tenor-1/我真的受伤了,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Vibrato\我真的受伤了\Control_Group\0011.wav,0,0.061807,0.725,Chinese,ZH-Tenor-1,我真的受伤了,Chinese/ZH-Tenor-1/我真的受伤了,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Breathy\我真的受伤了\Control_Group\0004.wav,0,0.061708,0.73,Chinese,ZH-Tenor-1,我真的受伤了,Chinese/ZH-Tenor-1/我真的受伤了,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Breathy\我真的受伤了\Breathy_Group\0002.wav,0,0.067431,0.735,Chinese,ZH-Tenor-1,我真的受伤了,Chinese/ZH-Tenor-1/我真的受伤了,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Breathy\我真的受伤了\Breathy_Group\0000.wav,0,0.064918,0.755,Chinese,ZH-Tenor-1,我真的受伤了,Chinese/ZH-Tenor-1/我真的受伤了,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Vibrato\我真的受伤了\Control_Group\0013.wav,0,0.095133,0.86,Chinese,ZH-Tenor-1,我真的受伤了,Chinese/ZH-Tenor-1/我真的受伤了,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Vibrato\我真的受伤了\Control_Group\0008.wav,0,0.106667,0.944,Chinese,ZH-Tenor-1,我真的受伤了,Chinese/ZH-Tenor-1/我真的受伤了,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Vibrato\我真的受伤了\Control_Group\0003.wav,1,0.29317,2.275,Chinese,ZH-Tenor-1,我真的受伤了,Chinese/ZH-Tenor-1/我真的受伤了,0.39
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Breathy\我真的受伤了\Breathy_Group\0007.wav,1,0.214684,2.31,Chinese,ZH-Tenor-1,我真的受伤了,Chinese/ZH-Tenor-1/我真的受伤了,0.46
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Vibrato\我真的受伤了\Vibrato_Group\0003.wav,1,0.324653,2.312,Chinese,ZH-Tenor-1,我真的受伤了,Chinese/ZH-Tenor-1/我真的受伤了,0.395
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Breathy\我真的受伤了\Control_Group\0007.wav,1,0.213168,2.315,Chinese,ZH-Tenor-1,我真的受伤了,Chinese/ZH-Tenor-1/我真的受伤了,0.29
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Vibrato\我真的受伤了\Vibrato_Group\0009.wav,1,0.218862,2.33,Chinese,ZH-Tenor-1,我真的受伤了,Chinese/ZH-Tenor-1/我真的受伤了,0.26
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Vibrato\我真的受伤了\Control_Group\0014.wav,1,0.218664,2.39,Chinese,ZH-Tenor-1,我真的受伤了,Chinese/ZH-Tenor-1/我真的受伤了,0.38
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Vibrato\我真的受伤了\Vibrato_Group\0014.wav,1,0.229047,2.405,Chinese,ZH-Tenor-1,我真的受伤了,Chinese/ZH-Tenor-1/我真的受伤了,0.29
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Vibrato\我真的受伤了\Vibrato_Group\0012.wav,1,0.256526,2.555,Chinese,ZH-Tenor-1,我真的受伤了,Chinese/ZH-Tenor-1/我真的受伤了,1.37
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Vibrato\我真的受伤了\Vibrato_Group\0005.wav,0,0.450435,2.59,Chinese,ZH-Tenor-1,我真的受伤了,Chinese/ZH-Tenor-1/我真的受伤了,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Vibrato\我真的受伤了\Control_Group\0005.wav,0,0.431177,2.6,Chinese,ZH-Tenor-1,我真的受伤了,Chinese/ZH-Tenor-1/我真的受伤了,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Breathy\我真的受伤了\Breathy_Group\0005.wav,1,0.47043,2.625,Chinese,ZH-Tenor-1,我真的受伤了,Chinese/ZH-Tenor-1/我真的受伤了,1.21
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Vibrato\我真的受伤了\Control_Group\0012.wav,1,0.273267,2.76,Chinese,ZH-Tenor-1,我真的受伤了,Chinese/ZH-Tenor-1/我真的受伤了,1.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Breathy\我真的受伤了\Control_Group\0005.wav,1,0.481707,2.765,Chinese,ZH-Tenor-1,我真的受伤了,Chinese/ZH-Tenor-1/我真的受伤了,0.91
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Vibrato\我真的受伤了\Control_Group\0013.wav,1,0.311948,2.82,Chinese,ZH-Tenor-1,我真的受伤了,Chinese/ZH-Tenor-1/我真的受伤了,0.76
