item_name,wav_path,wav_fn,language,singer,song_name,group_name,mix,falsetto,breathy,vibrato,glissando,pharyngeal,any_tech,mix_variant,label_signature,binary_role,mined_mix_prob,mined_device
Chinese#ZH-Alto-1#Vibrato#安和桥#Control_Group#0008,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Vibrato\安和桥\Control_Group\0008.wav,Chinese/ZH-Alto-1/Vibrato/安和桥/Control_Group/0008.wav,Chinese,ZH-Alto-1,安和桥,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.241016,cpu
Chinese#ZH-Alto-1#Pharyngeal#小半#Control_Group#0000,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Pharyngeal\小半\Control_Group\0000.wav,Chinese/ZH-Alto-1/Pharyngeal/小半/Control_Group/0000.wav,Chinese,ZH-Alto-1,小半,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.347064,cpu
Chinese#ZH-Alto-1#Pharyngeal#小半#Control_Group#0001,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Pharyngeal\小半\Control_Group\0001.wav,Chinese/ZH-Alto-1/Pharyngeal/小半/Control_Group/0001.wav,Chinese,ZH-Alto-1,小半,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.321401,cpu
Chinese#ZH-Alto-1#Pharyngeal#小半#Control_Group#0002,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Pharyngeal\小半\Control_Group\0002.wav,Chinese/ZH-Alto-1/Pharyngeal/小半/Control_Group/0002.wav,Chinese,ZH-Alto-1,小半,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.356708,cpu
Chinese#ZH-Alto-1#Pharyngeal#小半#Control_Group#0003,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Pharyngeal\小半\Control_Group\0003.wav,Chinese/ZH-Alto-1/Pharyngeal/小半/Control_Group/0003.wav,Chinese,ZH-Alto-1,小半,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.190581,cpu
Chinese#ZH-Alto-1#Pharyngeal#小半#Control_Group#0006,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Pharyngeal\小半\Control_Group\0006.wav,Chinese/ZH-Alto-1/Pharyngeal/小半/Control_Group/0006.wav,Chinese,ZH-Alto-1,小半,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.414565,cpu
Chinese#ZH-Alto-1#Glissando#岁月神偷#Control_Group#0000,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Glissando\岁月神偷\Control_Group\0000.wav,Chinese/ZH-Alto-1/Glissando/岁月神偷/Control_Group/0000.wav,Chinese,ZH-Alto-1,岁月神偷,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.183756,cpu
Chinese#ZH-Alto-1#Glissando#岁月神偷#Control_Group#0002,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Glissando\岁月神偷\Control_Group\0002.wav,Chinese/ZH-Alto-1/Glissando/岁月神偷/Control_Group/0002.wav,Chinese,ZH-Alto-1,岁月神偷,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.128350,cpu
Chinese#ZH-Alto-1#Glissando#岁月神偷#Control_Group#0003,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Glissando\岁月神偷\Control_Group\0003.wav,Chinese/ZH-Alto-1/Glissando/岁月神偷/Control_Group/0003.wav,Chinese,ZH-Alto-1,岁月神偷,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.097543,cpu
Chinese#ZH-Alto-1#Glissando#岁月神偷#Control_Group#0008,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Glissando\岁月神偷\Control_Group\0008.wav,Chinese/ZH-Alto-1/Glissando/岁月神偷/Control_Group/0008.wav,Chinese,ZH-Alto-1,岁月神偷,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.072409,cpu
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#岁月神偷#Control_Group#0000,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\岁月神偷\Control_Group\0000.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/岁月神偷/Control_Group/0000.wav,Chinese,ZH-Alto-1,岁月神偷,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.196886,cpu
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#岁月神偷#Control_Group#0001,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\岁月神偷\Control_Group\0001.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/岁月神偷/Control_Group/0001.wav,Chinese,ZH-Alto-1,岁月神偷,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.404382,cpu
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#岁月神偷#Control_Group#0003,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\岁月神偷\Control_Group\0003.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/岁月神偷/Control_Group/0003.wav,Chinese,ZH-Alto-1,岁月神偷,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.057565,cpu
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#平凡之路#Control_Group#0001,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\平凡之路\Control_Group\0001.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/平凡之路/Control_Group/0001.wav,Chinese,ZH-Alto-1,平凡之路,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.233875,cpu
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#平凡之路#Control_Group#0004,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\平凡之路\Control_Group\0004.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/平凡之路/Control_Group/0004.wav,Chinese,ZH-Alto-1,平凡之路,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.088283,cpu
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#平凡之路#Control_Group#0007,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\平凡之路\Control_Group\0007.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/平凡之路/Control_Group/0007.wav,Chinese,ZH-Alto-1,平凡之路,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.054211,cpu
Chinese#ZH-Alto-1#Glissando#平凡的一天#Control_Group#0005,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Glissando\平凡的一天\Control_Group\0005.wav,Chinese/ZH-Alto-1/Glissando/平凡的一天/Control_Group/0005.wav,Chinese,ZH-Alto-1,平凡的一天,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.224132,cpu
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#平凡的一天#Control_Group#0000,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\平凡的一天\Control_Group\0000.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/平凡的一天/Control_Group/0000.wav,Chinese,ZH-Alto-1,平凡的一天,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.112471,cpu
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#平凡的一天#Control_Group#0001,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\平凡的一天\Control_Group\0001.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/平凡的一天/Control_Group/0001.wav,Chinese,ZH-Alto-1,平凡的一天,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.184573,cpu
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#平凡的一天#Control_Group#0002,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\平凡的一天\Control_Group\0002.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/平凡的一天/Control_Group/0002.wav,Chinese,ZH-Alto-1,平凡的一天,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.134186,cpu
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#平凡的一天#Control_Group#0003,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\平凡的一天\Control_Group\0003.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/平凡的一天/Control_Group/0003.wav,Chinese,ZH-Alto-1,平凡的一天,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.254421,cpu
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#平凡的一天#Control_Group#0004,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\平凡的一天\Control_Group\0004.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/平凡的一天/Control_Group/0004.wav,Chinese,ZH-Alto-1,平凡的一天,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.225239,cpu
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#平凡的一天#Control_Group#0005,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\平凡的一天\Control_Group\0005.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/平凡的一天/Control_Group/0005.wav,Chinese,ZH-Alto-1,平凡的一天,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.152003,cpu
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#平凡的一天#Control_Group#0006,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\平凡的一天\Control_Group\0006.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/平凡的一天/Control_Group/0006.wav,Chinese,ZH-Alto-1,平凡的一天,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.101583,cpu
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#年轮#Control_Group#0000,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\年轮\Control_Group\0000.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/年轮/Control_Group/0000.wav,Chinese,ZH-Alto-1,年轮,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.224609,cpu
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#年轮#Control_Group#0001,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\年轮\Control_Group\0001.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/年轮/Control_Group/0001.wav,Chinese,ZH-Alto-1,年轮,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.072018,cpu
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#年轮#Control_Group#0002,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\年轮\Control_Group\0002.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/年轮/Control_Group/0002.wav,Chinese,ZH-Alto-1,年轮,Control_Group,0,0,0,1,1,0,1,non_mix,000110,control_negative,0.314770,cpu
Chinese#ZH-Alto-1#Vibrato#年轮#Control_Group#0000,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Vibrato\年轮\Control_Group\0000.wav,Chinese/ZH-Alto-1/Vibrato/年轮/Control_Group/0000.wav,Chinese,ZH-Alto-1,年轮,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.146964,cpu
Chinese#ZH-Alto-1#Vibrato#年轮#Control_Group#0001,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Vibrato\年轮\Control_Group\0001.wav,Chinese/ZH-Alto-1/Vibrato/年轮/Control_Group/0001.wav,Chinese,ZH-Alto-1,年轮,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.108453,cpu
Chinese#ZH-Alto-1#Vibrato#年轮#Control_Group#0002,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Vibrato\年轮\Control_Group\0002.wav,Chinese/ZH-Alto-1/Vibrato/年轮/Control_Group/0002.wav,Chinese,ZH-Alto-1,年轮,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.209957,cpu
Chinese#ZH-Alto-1#Vibrato#年轮#Control_Group#0003,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Vibrato\年轮\Control_Group\0003.wav,Chinese/ZH-Alto-1/Vibrato/年轮/Control_Group/0003.wav,Chinese,ZH-Alto-1,年轮,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.304068,cpu
Chinese#ZH-Alto-1#Vibrato#年轮#Control_Group#0004,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Vibrato\年轮\Control_Group\0004.wav,Chinese/ZH-Alto-1/Vibrato/年轮/Control_Group/0004.wav,Chinese,ZH-Alto-1,年轮,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.200088,cpu
Chinese#ZH-Alto-1#Vibrato#年轮#Control_Group#0006,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Vibrato\年轮\Control_Group\0006.wav,Chinese/ZH-Alto-1/Vibrato/年轮/Control_Group/0006.wav,Chinese,ZH-Alto-1,年轮,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.102492,cpu
Chinese#ZH-Alto-1#Vibrato#年轮#Control_Group#0007,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Vibrato\年轮\Control_Group\0007.wav,Chinese/ZH-Alto-1/Vibrato/年轮/Control_Group/0007.wav,Chinese,ZH-Alto-1,年轮,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.076399,cpu
Chinese#ZH-Alto-1#Vibrato#年轮#Control_Group#0008,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Vibrato\年轮\Control_Group\0008.wav,Chinese/ZH-Alto-1/Vibrato/年轮/Control_Group/0008.wav,Chinese,ZH-Alto-1,年轮,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.144019,cpu
Chinese#ZH-Alto-1#Vibrato#年轮#Control_Group#0009,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Vibrato\年轮\Control_Group\0009.wav,Chinese/ZH-Alto-1/Vibrato/年轮/Control_Group/0009.wav,Chinese,ZH-Alto-1,年轮,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.415368,cpu
Chinese#ZH-Alto-1#Vibrato#年轮#Control_Group#0010,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Vibrato\年轮\Control_Group\0010.wav,Chinese/ZH-Alto-1/Vibrato/年轮/Control_Group/0010.wav,Chinese,ZH-Alto-1,年轮,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.187413,cpu
Chinese#ZH-Alto-1#Vibrato#年轮#Control_Group#0011,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Vibrato\年轮\Control_Group\0011.wav,Chinese/ZH-Alto-1/Vibrato/年轮/Control_Group/0011.wav,Chinese,ZH-Alto-1,年轮,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.497736,cpu
Chinese#ZH-Alto-1#Glissando#彩虹#Control_Group#0000,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Glissando\彩虹\Control_Group\0000.wav,Chinese/ZH-Alto-1/Glissando/彩虹/Control_Group/0000.wav,Chinese,ZH-Alto-1,彩虹,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.213224,cpu
Chinese#ZH-Alto-1#Glissando#彩虹#Control_Group#0001,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Glissando\彩虹\Control_Group\0001.wav,Chinese/ZH-Alto-1/Glissando/彩虹/Control_Group/0001.wav,Chinese,ZH-Alto-1,彩虹,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.266628,cpu
Chinese#ZH-Alto-1#Glissando#彩虹#Control_Group#0003,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Glissando\彩虹\Control_Group\0003.wav,Chinese/ZH-Alto-1/Glissando/彩虹/Control_Group/0003.wav,Chinese,ZH-Alto-1,彩虹,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.291103,cpu
Chinese#ZH-Alto-1#Vibrato#彩虹#Control_Group#0000,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Vibrato\彩虹\Control_Group\0000.wav,Chinese/ZH-Alto-1/Vibrato/彩虹/Control_Group/0000.wav,Chinese,ZH-Alto-1,彩虹,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.037964,cpu
Chinese#ZH-Alto-1#Vibrato#彩虹#Control_Group#0001,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Vibrato\彩虹\Control_Group\0001.wav,Chinese/ZH-Alto-1/Vibrato/彩虹/Control_Group/0001.wav,Chinese,ZH-Alto-1,彩虹,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.213986,cpu
Chinese#ZH-Alto-1#Vibrato#彩虹#Control_Group#0002,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Vibrato\彩虹\Control_Group\0002.wav,Chinese/ZH-Alto-1/Vibrato/彩虹/Control_Group/0002.wav,Chinese,ZH-Alto-1,彩虹,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.142601,cpu
Chinese#ZH-Alto-1#Vibrato#彩虹#Control_Group#0003,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Vibrato\彩虹\Control_Group\0003.wav,Chinese/ZH-Alto-1/Vibrato/彩虹/Control_Group/0003.wav,Chinese,ZH-Alto-1,彩虹,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.172810,cpu
Chinese#ZH-Alto-1#Vibrato#彩虹#Control_Group#0004,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Vibrato\彩虹\Control_Group\0004.wav,Chinese/ZH-Alto-1/Vibrato/彩虹/Control_Group/0004.wav,Chinese,ZH-Alto-1,彩虹,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.267705,cpu
Chinese#ZH-Alto-1#Vibrato#彩虹#Control_Group#0005,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Vibrato\彩虹\Control_Group\0005.wav,Chinese/ZH-Alto-1/Vibrato/彩虹/Control_Group/0005.wav,Chinese,ZH-Alto-1,彩虹,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.090017,cpu
Chinese#ZH-Alto-1#Vibrato#彩虹#Control_Group#0006,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Vibrato\彩虹\Control_Group\0006.wav,Chinese/ZH-Alto-1/Vibrato/彩虹/Control_Group/0006.wav,Chinese,ZH-Alto-1,彩虹,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.422275,cpu
Chinese#ZH-Alto-1#Vibrato#彩虹#Control_Group#0009,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Vibrato\彩虹\Control_Group\0009.wav,Chinese/ZH-Alto-1/Vibrato/彩虹/Control_Group/0009.wav,Chinese,ZH-Alto-1,彩虹,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.014875,cpu
Chinese#ZH-Alto-1#Vibrato#彩虹#Control_Group#0010,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Vibrato\彩虹\Control_Group\0010.wav,Chinese/ZH-Alto-1/Vibrato/彩虹/Control_Group/0010.wav,Chinese,ZH-Alto-1,彩虹,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.250100,cpu
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#忽然之间#Control_Group#0000,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\忽然之间\Control_Group\0000.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/忽然之间/Control_Group/0000.wav,Chinese,ZH-Alto-1,忽然之间,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.468342,cpu
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#忽然之间#Control_Group#0001,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\忽然之间\Control_Group\0001.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/忽然之间/Control_Group/0001.wav,Chinese,ZH-Alto-1,忽然之间,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.309729,cpu
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#忽然之间#Control_Group#0002,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\忽然之间\Control_Group\0002.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/忽然之间/Control_Group/0002.wav,Chinese,ZH-Alto-1,忽然之间,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.580378,cpu
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#忽然之间#Control_Group#0003,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\忽然之间\Control_Group\0003.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/忽然之间/Control_Group/0003.wav,Chinese,ZH-Alto-1,忽然之间,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.402015,cpu
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#忽然之间#Control_Group#0004,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\忽然之间\Control_Group\0004.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/忽然之间/Control_Group/0004.wav,Chinese,ZH-Alto-1,忽然之间,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.576848,cpu
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#忽然之间#Control_Group#0005,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\忽然之间\Control_Group\0005.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/忽然之间/Control_Group/0005.wav,Chinese,ZH-Alto-1,忽然之间,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.310465,cpu
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#忽然之间#Control_Group#0006,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\忽然之间\Control_Group\0006.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/忽然之间/Control_Group/0006.wav,Chinese,ZH-Alto-1,忽然之间,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.589461,cpu
Chinese#ZH-Alto-1#Breathy#慢慢喜欢你#Control_Group#0001,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Breathy\慢慢喜欢你\Control_Group\0001.wav,Chinese/ZH-Alto-1/Breathy/慢慢喜欢你/Control_Group/0001.wav,Chinese,ZH-Alto-1,慢慢喜欢你,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.213319,cpu
Chinese#ZH-Alto-1#Breathy#慢慢喜欢你#Control_Group#0003,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Breathy\慢慢喜欢你\Control_Group\0003.wav,Chinese/ZH-Alto-1/Breathy/慢慢喜欢你/Control_Group/0003.wav,Chinese,ZH-Alto-1,慢慢喜欢你,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.178480,cpu
Chinese#ZH-Alto-1#Breathy#慢慢喜欢你#Control_Group#0004,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Breathy\慢慢喜欢你\Control_Group\0004.wav,Chinese/ZH-Alto-1/Breathy/慢慢喜欢你/Control_Group/0004.wav,Chinese,ZH-Alto-1,慢慢喜欢你,Control_Group,0,0,0,1,1,0,1,non_mix,000110,control_negative,0.264317,cpu
Chinese#ZH-Alto-1#Breathy#慢慢喜欢你#Control_Group#0005,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Breathy\慢慢喜欢你\Control_Group\0005.wav,Chinese/ZH-Alto-1/Breathy/慢慢喜欢你/Control_Group/0005.wav,Chinese,ZH-Alto-1,慢慢喜欢你,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.247310,cpu
