item_name,singer,song_name,group_name,binary_role,mix_variant,mix_prob,threshold_gap
English#EN-Alto-2#Breathy#Yesterday Once More#Breathy_Group#0006,EN-Alto-2,Yesterday Once More,Breathy_Group,positive_mix,breathy_mix,0.16613,0.25887
English#EN-Alto-2#Glissando#Dream It Possible#Glissando_Group#0004,EN-Alto-2,Dream It Possible,Glissando_Group,positive_mix,clear_mix,0.165823,0.259177
English#EN-Tenor-1#Vibrato#What Was I Made For？#Vibrato_Group#0004,EN-Tenor-1,What Was I Made For？,Vibrato_Group,positive_mix,clear_mix,0.165592,0.259408
English#EN-Tenor-1#Glissando#Someone Like You#Control_Group#0007,EN-Tenor-1,Someone Like You,Control_Group,positive_mix,clear_mix,0.165326,0.259674
English#EN-Alto-2#Vibrato#Love Me Like You Do#Vibrato_Group#0001,EN-Alto-2,Love Me Like You Do,Vibrato_Group,positive_mix,clear_mix,0.16531,0.25969
English#EN-Alto-2#Glissando#Dream It Possible#Glissando_Group#0003,EN-Alto-2,Dream It Possible,Glissando_Group,positive_mix,clear_mix,0.165051,0.259949
English#EN-Tenor-1#Breathy#Shallow#Control_Group#0000,EN-Tenor-1,Shallow,Control_Group,positive_mix,clear_mix,0.164794,0.260206
English#EN-Tenor-1#Glissando#Shallow#Control_Group#0000,EN-Tenor-1,Shallow,Control_Group,positive_mix,clear_mix,0.164794,0.260206
English#EN-Tenor-1#Pharyngeal#Shallow#Control_Group#0000,EN-Tenor-1,Shallow,Control_Group,positive_mix,clear_mix,0.164794,0.260206
English#EN-Tenor-1#Vibrato#Shallow#Control_Group#0000,EN-Tenor-1,Shallow,Control_Group,positive_mix,clear_mix,0.164794,0.260206
English#EN-Alto-2#Vibrato#Fly Me to the Moon#Vibrato_Group#0005,EN-Alto-2,Fly Me to the Moon,Vibrato_Group,positive_mix,clear_mix,0.164589,0.260411
English#EN-Alto-2#Vibrato#Someone You Loved#Vibrato_Group#0005,EN-Alto-2,Someone You Loved,Vibrato_Group,positive_mix,clear_mix,0.164009,0.260991
English#EN-Alto-1#Breathy#innocence#Breathy_Group#0011,EN-Alto-1,innocence,Breathy_Group,positive_mix,clear_mix,0.163746,0.261254
English#EN-Alto-2#Glissando#All of Me#Glissando_Group#0003,EN-Alto-2,All of Me,Glissando_Group,positive_mix,clear_mix,0.163474,0.261526
English#EN-Alto-2#Glissando#My Love#Glissando_Group#0000,EN-Alto-2,My Love,Glissando_Group,positive_mix,clear_mix,0.163036,0.261964
English#EN-Tenor-1#Breathy#Shallow#Control_Group#0008,EN-Tenor-1,Shallow,Control_Group,positive_mix,clear_mix,0.162921,0.262079
English#EN-Alto-1#Mixed_Voice_and_Falsetto#you raise me up#Mixed_Voice_Group#0007,EN-Alto-1,you raise me up,Mixed_Voice_Group,positive_mix,clear_mix,0.162911,0.262089
English#EN-Tenor-1#Vibrato#Rolling in the Deep#Vibrato_Group#0004,EN-Tenor-1,Rolling in the Deep,Vibrato_Group,positive_mix,clear_mix,0.162708,0.262292
English#EN-Alto-2#Vibrato#All of Me#Control_Group#0000,EN-Alto-2,All of Me,Control_Group,positive_mix,clear_mix,0.162569,0.262431
English#EN-Alto-2#Glissando#A Thousand Years#Glissando_Group#0000,EN-Alto-2,A Thousand Years,Glissando_Group,positive_mix,clear_mix,0.161917,0.263083
English#EN-Alto-2#Vibrato#Easy On Me#Vibrato_Group#0004,EN-Alto-2,Easy On Me,Vibrato_Group,positive_mix,clear_mix,0.161865,0.263135
English#EN-Alto-1#Breathy#all is found#Breathy_Group#0001,EN-Alto-1,all is found,Breathy_Group,positive_mix,breathy_mix,0.161012,0.263988
English#EN-Alto-1#Glissando#trouble is a friend#Control_Group#0004,EN-Alto-1,trouble is a friend,Control_Group,positive_mix,clear_mix,0.160932,0.264068
English#EN-Alto-1#Glissando#for the first time in forever#Control_Group#0009,EN-Alto-1,for the first time in forever,Control_Group,positive_mix,clear_mix,0.160729,0.264271
English#EN-Alto-2#Vibrato#Easy On Me#Vibrato_Group#0005,EN-Alto-2,Easy On Me,Vibrato_Group,positive_mix,clear_mix,0.160278,0.264722
English#EN-Alto-1#Breathy#let it go#Breathy_Group#0005,EN-Alto-1,let it go,Breathy_Group,positive_mix,clear_mix,0.160113,0.264887
English#EN-Alto-2#Mixed_Voice_and_Falsetto#Yesterday Once More#Mixed_Voice_Group#0008,EN-Alto-2,Yesterday Once More,Mixed_Voice_Group,positive_mix,clear_mix,0.16002,0.26498
English#EN-Alto-2#Mixed_Voice_and_Falsetto#The Show#Mixed_Voice_Group#0003,EN-Alto-2,The Show,Mixed_Voice_Group,positive_mix,clear_mix,0.158923,0.266077
English#EN-Alto-2#Vibrato#A Thousand Years#Vibrato_Group#0006,EN-Alto-2,A Thousand Years,Vibrato_Group,positive_mix,clear_mix,0.158902,0.266098
English#EN-Tenor-1#Breathy#What Was I Made For？#Control_Group#0009,EN-Tenor-1,What Was I Made For？,Control_Group,positive_mix,clear_mix,0.158766,0.266234
English#EN-Alto-2#Mixed_Voice_and_Falsetto#City Of Stars#Mixed_Voice_Group#0008,EN-Alto-2,City Of Stars,Mixed_Voice_Group,positive_mix,clear_mix,0.15875,0.26625
English#EN-Alto-1#Glissando#trouble is a friend#Control_Group#0000,EN-Alto-1,trouble is a friend,Control_Group,positive_mix,clear_mix,0.158526,0.266474
English#EN-Alto-1#Breathy#sleepyhead#Breathy_Group#0008,EN-Alto-1,sleepyhead,Breathy_Group,positive_mix,breathy_mix,0.15782,0.26718
English#EN-Alto-2#Mixed_Voice_and_Falsetto#All of Me#Mixed_Voice_Group#0009,EN-Alto-2,All of Me,Mixed_Voice_Group,positive_mix,clear_mix,0.15763,0.26737
English#EN-Alto-2#Breathy#What Are Words#Control_Group#0005,EN-Alto-2,What Are Words,Control_Group,positive_mix,clear_mix,0.157597,0.267403
English#EN-Alto-2#Glissando#What Are Words#Control_Group#0005,EN-Alto-2,What Are Words,Control_Group,positive_mix,clear_mix,0.157597,0.267403
English#EN-Alto-2#Mixed_Voice_and_Falsetto#What Are Words#Mixed_Voice_Group#0005,EN-Alto-2,What Are Words,Mixed_Voice_Group,positive_mix,clear_mix,0.157597,0.267403
English#EN-Alto-2#Pharyngeal#What Are Words#Control_Group#0005,EN-Alto-2,What Are Words,Control_Group,positive_mix,clear_mix,0.157597,0.267403
English#EN-Alto-2#Vibrato#What Are Words#Control_Group#0005,EN-Alto-2,What Are Words,Control_Group,positive_mix,clear_mix,0.157597,0.267403
English#EN-Alto-2#Mixed_Voice_and_Falsetto#City Of Stars#Mixed_Voice_Group#0013,EN-Alto-2,City Of Stars,Mixed_Voice_Group,positive_mix,clear_mix,0.157319,0.267681
English#EN-Alto-1#Breathy#all is found#Breathy_Group#0002,EN-Alto-1,all is found,Breathy_Group,positive_mix,breathy_mix,0.157262,0.267738
English#EN-Tenor-1#Glissando#I Knew You Were Trouble#Control_Group#0006,EN-Tenor-1,I Knew You Were Trouble,Control_Group,positive_mix,clear_mix,0.157213,0.267787
English#EN-Alto-1#Breathy#who says#Breathy_Group#0006,EN-Alto-1,who says,Breathy_Group,positive_mix,breathy_mix,0.157123,0.267877
English#EN-Tenor-1#Pharyngeal#What Was I Made For？#Control_Group#0011,EN-Tenor-1,What Was I Made For？,Control_Group,positive_mix,clear_mix,0.156793,0.268207
English#EN-Alto-2#Glissando#Someone You Loved#Glissando_Group#0000,EN-Alto-2,Someone You Loved,Glissando_Group,positive_mix,clear_mix,0.156587,0.268413
English#EN-Tenor-1#Breathy#Shallow#Control_Group#0007,EN-Tenor-1,Shallow,Control_Group,positive_mix,clear_mix,0.156302,0.268698
English#EN-Tenor-1#Glissando#What Was I Made For？#Glissando_Group#0006,EN-Tenor-1,What Was I Made For？,Glissando_Group,positive_mix,clear_mix,0.156171,0.268829
English#EN-Alto-1#Pharyngeal#who says#Control_Group#0001,EN-Alto-1,who says,Control_Group,positive_mix,clear_mix,0.155749,0.269251
English#EN-Alto-2#Vibrato#Safe and Sound#Control_Group#0000,EN-Alto-2,Safe and Sound,Control_Group,positive_mix,clear_mix,0.155578,0.269422
English#EN-Alto-2#Mixed_Voice_and_Falsetto#A Thousand Years#Mixed_Voice_Group#0004,EN-Alto-2,A Thousand Years,Mixed_Voice_Group,positive_mix,clear_mix,0.155532,0.269468
English#EN-Alto-2#Pharyngeal#My Heart Will Go On#Control_Group#0004,EN-Alto-2,My Heart Will Go On,Control_Group,positive_mix,clear_mix,0.155273,0.269727
English#EN-Alto-2#Glissando#Love Story#Glissando_Group#0005,EN-Alto-2,Love Story,Glissando_Group,positive_mix,clear_mix,0.15523,0.26977
English#EN-Tenor-1#Breathy#Stay#Breathy_Group#0003,EN-Tenor-1,Stay,Breathy_Group,positive_mix,breathy_mix,0.154904,0.270096
English#EN-Alto-1#Mixed_Voice_and_Falsetto#somewhere over the rainbow#Mixed_Voice_Group#0006,EN-Alto-1,somewhere over the rainbow,Mixed_Voice_Group,positive_mix,clear_mix,0.154871,0.270129
English#EN-Alto-1#Glissando#rolling in the deep#Control_Group#0011,EN-Alto-1,rolling in the deep,Control_Group,positive_mix,clear_mix,0.154843,0.270157
English#EN-Alto-2#Breathy#Someone Like You#Control_Group#0007,EN-Alto-2,Someone Like You,Control_Group,positive_mix,clear_mix,0.154761,0.270239
English#EN-Alto-2#Glissando#Someone Like You#Control_Group#0008,EN-Alto-2,Someone Like You,Control_Group,positive_mix,clear_mix,0.154761,0.270239
English#EN-Alto-2#Pharyngeal#Someone Like You#Control_Group#0007,EN-Alto-2,Someone Like You,Control_Group,positive_mix,clear_mix,0.154761,0.270239
English#EN-Alto-2#Vibrato#Someone Like You#Control_Group#0007,EN-Alto-2,Someone Like You,Control_Group,positive_mix,clear_mix,0.154761,0.270239
English#EN-Alto-1#Mixed_Voice_and_Falsetto#Arriety's song#Mixed_Voice_Group#0004,EN-Alto-1,Arriety's song,Mixed_Voice_Group,positive_mix,clear_mix,0.154525,0.270475
English#EN-Alto-1#Breathy#who says#Control_Group#0007,EN-Alto-1,who says,Control_Group,positive_mix,breathy_mix,0.154298,0.270702
English#EN-Alto-2#Glissando#You Raise Me Up#Glissando_Group#0002,EN-Alto-2,You Raise Me Up,Glissando_Group,positive_mix,clear_mix,0.154245,0.270755
English#EN-Alto-1#Pharyngeal#clouds#Control_Group#0011,EN-Alto-1,clouds,Control_Group,positive_mix,clear_mix,0.154166,0.270834
English#EN-Alto-1#Mixed_Voice_and_Falsetto#all is found#Falsetto_Group#0003,EN-Alto-1,all is found,Falsetto_Group,positive_mix,head_mix,0.153624,0.271376
English#EN-Alto-2#Breathy#Yesterday Once More#Breathy_Group#0008,EN-Alto-2,Yesterday Once More,Breathy_Group,positive_mix,breathy_mix,0.153413,0.271587
English#EN-Alto-2#Mixed_Voice_and_Falsetto#All of Me#Mixed_Voice_Group#0006,EN-Alto-2,All of Me,Mixed_Voice_Group,positive_mix,clear_mix,0.153357,0.271643
English#EN-Tenor-1#Vibrato#Someone Like You#Vibrato_Group#0000,EN-Tenor-1,Someone Like You,Vibrato_Group,positive_mix,clear_mix,0.152621,0.272379
English#EN-Tenor-1#Vibrato#What Was I Made For？#Vibrato_Group#0007,EN-Tenor-1,What Was I Made For？,Vibrato_Group,positive_mix,clear_mix,0.152608,0.272392
English#EN-Alto-2#Breathy#Safe and Sound#Control_Group#0006,EN-Alto-2,Safe and Sound,Control_Group,positive_mix,clear_mix,0.152419,0.272581
English#EN-Alto-1#Breathy#sleepyhead#Control_Group#0001,EN-Alto-1,sleepyhead,Control_Group,positive_mix,clear_mix,0.15194,0.27306
English#EN-Alto-2#Vibrato#All of Me#Vibrato_Group#0001,EN-Alto-2,All of Me,Vibrato_Group,positive_mix,clear_mix,0.151904,0.273096
English#EN-Alto-1#Breathy#who says#Control_Group#0008,EN-Alto-1,who says,Control_Group,positive_mix,clear_mix,0.151181,0.273819
English#EN-Alto-1#Pharyngeal#who says#Control_Group#0007,EN-Alto-1,who says,Control_Group,positive_mix,clear_mix,0.151181,0.273819
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#Blank Space#Mixed_Voice_Group#0005,EN-Tenor-1,Blank Space,Mixed_Voice_Group,positive_mix,clear_mix,0.151009,0.273991
English#EN-Alto-2#Mixed_Voice_and_Falsetto#Love Story#Mixed_Voice_Group#0002,EN-Alto-2,Love Story,Mixed_Voice_Group,positive_mix,clear_mix,0.150987,0.274013
English#EN-Alto-2#Pharyngeal#Love Story#Control_Group#0002,EN-Alto-2,Love Story,Control_Group,positive_mix,clear_mix,0.150987,0.274013
English#EN-Alto-1#Breathy#innocence#Control_Group#0013,EN-Alto-1,innocence,Control_Group,positive_mix,clear_mix,0.150859,0.274141
English#EN-Alto-2#Mixed_Voice_and_Falsetto#Hello#Mixed_Voice_Group#0008,EN-Alto-2,Hello,Mixed_Voice_Group,positive_mix,clear_mix,0.15079,0.27421
English#EN-Alto-1#Mixed_Voice_and_Falsetto#yesterday once more#Mixed_Voice_Group#0011,EN-Alto-1,yesterday once more,Mixed_Voice_Group,positive_mix,clear_mix,0.150654,0.274346
English#EN-Alto-2#Breathy#Yesterday Once More#Breathy_Group#0004,EN-Alto-2,Yesterday Once More,Breathy_Group,positive_mix,breathy_mix,0.150514,0.274486
English#EN-Alto-2#Mixed_Voice_and_Falsetto#God is A Girl#Mixed_Voice_Group#0000,EN-Alto-2,God is A Girl,Mixed_Voice_Group,positive_mix,clear_mix,0.150484,0.274516
English#EN-Alto-2#Mixed_Voice_and_Falsetto#Hey Jude#Mixed_Voice_Group#0003,EN-Alto-2,Hey Jude,Mixed_Voice_Group,positive_mix,clear_mix,0.150204,0.274796
English#EN-Alto-1#Breathy#safe and sound#Control_Group#0001,EN-Alto-1,safe and sound,Control_Group,positive_mix,clear_mix,0.150106,0.274894
English#EN-Alto-2#Glissando#My Love#Glissando_Group#0003,EN-Alto-2,My Love,Glissando_Group,positive_mix,clear_mix,0.150101,0.274899
English#EN-Alto-1#Breathy#who says#Breathy_Group#0012,EN-Alto-1,who says,Breathy_Group,positive_mix,breathy_mix,0.149761,0.275239
English#EN-Tenor-1#Glissando#You Belong With Me#Control_Group#0000,EN-Tenor-1,You Belong With Me,Control_Group,positive_mix,clear_mix,0.149554,0.275446
English#EN-Alto-2#Mixed_Voice_and_Falsetto#Love Story#Mixed_Voice_Group#0001,EN-Alto-2,Love Story,Mixed_Voice_Group,positive_mix,clear_mix,0.149511,0.275489
English#EN-Alto-2#Mixed_Voice_and_Falsetto#My Heart Will Go On#Mixed_Voice_Group#0007,EN-Alto-2,My Heart Will Go On,Mixed_Voice_Group,positive_mix,clear_mix,0.149433,0.275567
English#EN-Alto-2#Pharyngeal#My Heart Will Go On#Control_Group#0007,EN-Alto-2,My Heart Will Go On,Control_Group,positive_mix,clear_mix,0.149433,0.275567
English#EN-Alto-2#Breathy#Love Story#Control_Group#0001,EN-Alto-2,Love Story,Control_Group,positive_mix,clear_mix,0.149394,0.275606
English#EN-Alto-2#Mixed_Voice_and_Falsetto#The Show#Mixed_Voice_Group#0001,EN-Alto-2,The Show,Mixed_Voice_Group,positive_mix,clear_mix,0.149319,0.275681
English#EN-Alto-2#Mixed_Voice_and_Falsetto#My Heart Will Go On#Mixed_Voice_Group#0011,EN-Alto-2,My Heart Will Go On,Mixed_Voice_Group,positive_mix,clear_mix,0.149285,0.275715
English#EN-Alto-2#Mixed_Voice_and_Falsetto#My Heart Will Go On#Mixed_Voice_Group#0004,EN-Alto-2,My Heart Will Go On,Mixed_Voice_Group,positive_mix,clear_mix,0.148971,0.276029
English#EN-Alto-1#Glissando#god is a girl#Control_Group#0003,EN-Alto-1,god is a girl,Control_Group,positive_mix,clear_mix,0.148869,0.276131
English#EN-Alto-2#Breathy#Yesterday Once More#Control_Group#0006,EN-Alto-2,Yesterday Once More,Control_Group,positive_mix,clear_mix,0.148585,0.276415
English#EN-Alto-2#Glissando#Yesterday Once More#Glissando_Group#0006,EN-Alto-2,Yesterday Once More,Glissando_Group,positive_mix,clear_mix,0.148406,0.276594
English#EN-Alto-1#Mixed_Voice_and_Falsetto#all is found#Mixed_Voice_Group#0000,EN-Alto-1,all is found,Mixed_Voice_Group,positive_mix,clear_mix,0.148378,0.276622
English#EN-Tenor-1#Glissando#Enchanted#Control_Group#0005,EN-Tenor-1,Enchanted,Control_Group,positive_mix,clear_mix,0.148219,0.276781
English#EN-Alto-1#Mixed_Voice_and_Falsetto#yesterday once more#Mixed_Voice_Group#0006,EN-Alto-1,yesterday once more,Mixed_Voice_Group,positive_mix,clear_mix,0.147905,0.277095
English#EN-Alto-1#Breathy#sleepyhead#Breathy_Group#0009,EN-Alto-1,sleepyhead,Breathy_Group,positive_mix,breathy_mix,0.146656,0.278344
English#EN-Alto-2#Mixed_Voice_and_Falsetto#My Love#Mixed_Voice_Group#0006,EN-Alto-2,My Love,Mixed_Voice_Group,positive_mix,clear_mix,0.14645,0.27855
English#EN-Alto-1#Breathy#sleepyhead#Breathy_Group#0007,EN-Alto-1,sleepyhead,Breathy_Group,positive_mix,breathy_mix,0.146173,0.278827
English#EN-Alto-2#Vibrato#Someone You Loved#Vibrato_Group#0004,EN-Alto-2,Someone You Loved,Vibrato_Group,positive_mix,clear_mix,0.145827,0.279173
English#EN-Alto-2#Vibrato#Safe and Sound#Vibrato_Group#0006,EN-Alto-2,Safe and Sound,Vibrato_Group,positive_mix,clear_mix,0.145593,0.279407
English#EN-Alto-1#Breathy#innocence#Breathy_Group#0012,EN-Alto-1,innocence,Breathy_Group,positive_mix,clear_mix,0.145116,0.279884
English#EN-Alto-1#Pharyngeal#clouds#Control_Group#0002,EN-Alto-1,clouds,Control_Group,positive_mix,clear_mix,0.145021,0.279979
English#EN-Tenor-1#Glissando#I Knew You Were Trouble#Control_Group#0002,EN-Tenor-1,I Knew You Were Trouble,Control_Group,positive_mix,clear_mix,0.144746,0.280254
English#EN-Alto-2#Glissando#What Are Words#Glissando_Group#0002,EN-Alto-2,What Are Words,Glissando_Group,positive_mix,clear_mix,0.144478,0.280522
English#EN-Alto-2#Mixed_Voice_and_Falsetto#Hey Jude#Mixed_Voice_Group#0000,EN-Alto-2,Hey Jude,Mixed_Voice_Group,positive_mix,clear_mix,0.144458,0.280542
English#EN-Alto-1#Breathy#let it go#Control_Group#0006,EN-Alto-1,let it go,Control_Group,positive_mix,clear_mix,0.14445,0.28055
English#EN-Alto-2#Breathy#Someone You Loved#Control_Group#0004,EN-Alto-2,Someone You Loved,Control_Group,positive_mix,clear_mix,0.144424,0.280576
English#EN-Alto-2#Glissando#Someone You Loved#Control_Group#0004,EN-Alto-2,Someone You Loved,Control_Group,positive_mix,clear_mix,0.144424,0.280576
English#EN-Alto-2#Pharyngeal#Someone You Loved#Control_Group#0004,EN-Alto-2,Someone You Loved,Control_Group,positive_mix,clear_mix,0.144424,0.280576
English#EN-Alto-2#Vibrato#Someone You Loved#Control_Group#0004,EN-Alto-2,Someone You Loved,Control_Group,positive_mix,clear_mix,0.144424,0.280576
English#EN-Tenor-1#Vibrato#What Was I Made For？#Vibrato_Group#0008,EN-Tenor-1,What Was I Made For？,Vibrato_Group,positive_mix,clear_mix,0.144381,0.280619
English#EN-Alto-2#Mixed_Voice_and_Falsetto#Yesterday Once More#Mixed_Voice_Group#0005,EN-Alto-2,Yesterday Once More,Mixed_Voice_Group,positive_mix,clear_mix,0.144092,0.280908
English#EN-Alto-1#Breathy#innocence#Breathy_Group#0013,EN-Alto-1,innocence,Breathy_Group,positive_mix,clear_mix,0.14372,0.28128
English#EN-Alto-1#Mixed_Voice_and_Falsetto#Arriety's song#Mixed_Voice_Group#0000,EN-Alto-1,Arriety's song,Mixed_Voice_Group,positive_mix,clear_mix,0.143387,0.281613
English#EN-Alto-2#Glissando#Safe and Sound#Control_Group#0006,EN-Alto-2,Safe and Sound,Control_Group,positive_mix,clear_mix,0.143036,0.281964
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#Style#Mixed_Voice_Group#0000,EN-Tenor-1,Style,Mixed_Voice_Group,positive_mix,clear_mix,0.143011,0.281989
English#EN-Alto-2#Mixed_Voice_and_Falsetto#Safe and Sound#Mixed_Voice_Group#0000,EN-Alto-2,Safe and Sound,Mixed_Voice_Group,positive_mix,clear_mix,0.142476,0.282524
English#EN-Alto-2#Vibrato#Love Story#Control_Group#0001,EN-Alto-2,Love Story,Control_Group,positive_mix,clear_mix,0.142422,0.282578
English#EN-Alto-1#Breathy#innocence#Breathy_Group#0010,EN-Alto-1,innocence,Breathy_Group,positive_mix,clear_mix,0.142322,0.282678
English#EN-Alto-2#Vibrato#A Thousand Years#Vibrato_Group#0007,EN-Alto-2,A Thousand Years,Vibrato_Group,positive_mix,clear_mix,0.142227,0.282773
English#EN-Alto-2#Glissando#Fly Me to the Moon#Glissando_Group#0005,EN-Alto-2,Fly Me to the Moon,Glissando_Group,positive_mix,clear_mix,0.142218,0.282782
English#EN-Alto-1#Glissando#make it shine#Glissando_Group#0000,EN-Alto-1,make it shine,Glissando_Group,positive_mix,clear_mix,0.141688,0.283312
English#EN-Tenor-1#Breathy#Long Live#Control_Group#0002,EN-Tenor-1,Long Live,Control_Group,positive_mix,clear_mix,0.141639,0.283361
English#EN-Tenor-1#Breathy#You Belong With Me#Control_Group#0005,EN-Tenor-1,You Belong With Me,Control_Group,positive_mix,clear_mix,0.141598,0.283402
English#EN-Tenor-1#Pharyngeal#You Belong With Me#Control_Group#0005,EN-Tenor-1,You Belong With Me,Control_Group,positive_mix,clear_mix,0.141598,0.283402
English#EN-Alto-1#Breathy#who says#Breathy_Group#0004,EN-Alto-1,who says,Breathy_Group,positive_mix,breathy_mix,0.141396,0.283604
English#EN-Alto-2#Mixed_Voice_and_Falsetto#Someone You Loved#Mixed_Voice_Group#0005,EN-Alto-2,Someone You Loved,Mixed_Voice_Group,positive_mix,clear_mix,0.141241,0.283759
English#EN-Alto-2#Glissando#Safe and Sound#Control_Group#0000,EN-Alto-2,Safe and Sound,Control_Group,positive_mix,clear_mix,0.140779,0.284221
English#EN-Alto-2#Vibrato#My Love#Control_Group#0004,EN-Alto-2,My Love,Control_Group,positive_mix,clear_mix,0.140756,0.284244
English#EN-Alto-2#Mixed_Voice_and_Falsetto#My Heart Will Go On#Mixed_Voice_Group#0008,EN-Alto-2,My Heart Will Go On,Mixed_Voice_Group,positive_mix,clear_mix,0.140583,0.284417
English#EN-Alto-2#Pharyngeal#My Heart Will Go On#Control_Group#0008,EN-Alto-2,My Heart Will Go On,Control_Group,positive_mix,clear_mix,0.140583,0.284417
English#EN-Alto-1#Mixed_Voice_and_Falsetto#let it go#Mixed_Voice_Group#0009,EN-Alto-1,let it go,Mixed_Voice_Group,positive_mix,clear_mix,0.140224,0.284776
English#EN-Alto-1#Glissando#rolling in the deep#Glissando_Group#0002,EN-Alto-1,rolling in the deep,Glissando_Group,positive_mix,clear_mix,0.140115,0.284885
English#EN-Alto-2#Glissando#Someone Like You#Control_Group#0010,EN-Alto-2,Someone Like You,Control_Group,positive_mix,clear_mix,0.139914,0.285086
English#EN-Alto-1#Breathy#sleepyhead#Control_Group#0008,EN-Alto-1,sleepyhead,Control_Group,positive_mix,clear_mix,0.139911,0.285089
English#EN-Alto-2#Mixed_Voice_and_Falsetto#You Raise Me Up#Mixed_Voice_Group#0005,EN-Alto-2,You Raise Me Up,Mixed_Voice_Group,positive_mix,clear_mix,0.139731,0.285269
English#EN-Alto-2#Vibrato#Someone Like You#Control_Group#0009,EN-Alto-2,Someone Like You,Control_Group,positive_mix,clear_mix,0.139589,0.285411
English#EN-Alto-2#Mixed_Voice_and_Falsetto#Love Me Like You Do#Mixed_Voice_Group#0001,EN-Alto-2,Love Me Like You Do,Mixed_Voice_Group,positive_mix,clear_mix,0.139496,0.285504
English#EN-Tenor-1#Breathy#Stay#Control_Group#0009,EN-Tenor-1,Stay,Control_Group,positive_mix,clear_mix,0.139296,0.285704
English#EN-Tenor-1#Pharyngeal#Stay#Control_Group#0007,EN-Tenor-1,Stay,Control_Group,positive_mix,clear_mix,0.139296,0.285704
English#EN-Tenor-1#Vibrato#Stay#Control_Group#0010,EN-Tenor-1,Stay,Control_Group,positive_mix,clear_mix,0.139296,0.285704
English#EN-Alto-2#Glissando#My Heart Will Go On#Glissando_Group#0004,EN-Alto-2,My Heart Will Go On,Glissando_Group,positive_mix,clear_mix,0.139272,0.285728
English#EN-Alto-2#Glissando#What Are Words#Glissando_Group#0001,EN-Alto-2,What Are Words,Glissando_Group,positive_mix,clear_mix,0.139191,0.285809
English#EN-Alto-2#Vibrato#Someone Like You#Vibrato_Group#0010,EN-Alto-2,Someone Like You,Vibrato_Group,positive_mix,clear_mix,0.138958,0.286042
English#EN-Alto-1#Glissando#god is a girl#Control_Group#0008,EN-Alto-1,god is a girl,Control_Group,positive_mix,clear_mix,0.138822,0.286178
English#EN-Alto-2#Mixed_Voice_and_Falsetto#A Thousand Years#Mixed_Voice_Group#0003,EN-Alto-2,A Thousand Years,Mixed_Voice_Group,positive_mix,clear_mix,0.138725,0.286275
English#EN-Alto-2#Mixed_Voice_and_Falsetto#God is A Girl#Mixed_Voice_Group#0001,EN-Alto-2,God is A Girl,Mixed_Voice_Group,positive_mix,clear_mix,0.13866,0.28634
English#EN-Alto-2#Pharyngeal#My Heart Will Go On#Control_Group#0002,EN-Alto-2,My Heart Will Go On,Control_Group,positive_mix,clear_mix,0.13851,0.28649
English#EN-Alto-1#Mixed_Voice_and_Falsetto#all is found#Mixed_Voice_Group#0005,EN-Alto-1,all is found,Mixed_Voice_Group,positive_mix,clear_mix,0.138053,0.286947
English#EN-Alto-2#Glissando#Someone Like You#Glissando_Group#0005,EN-Alto-2,Someone Like You,Glissando_Group,positive_mix,clear_mix,0.138045,0.286955
English#EN-Alto-1#Breathy#safe and sound#Breathy_Group#0005,EN-Alto-1,safe and sound,Breathy_Group,positive_mix,clear_mix,0.137994,0.287006
English#EN-Alto-2#Mixed_Voice_and_Falsetto#Cry on My Shoulder#Mixed_Voice_Group#0004,EN-Alto-2,Cry on My Shoulder,Mixed_Voice_Group,positive_mix,clear_mix,0.137801,0.287199
English#EN-Tenor-1#Vibrato#Someone Like You#Control_Group#0001,EN-Tenor-1,Someone Like You,Control_Group,positive_mix,clear_mix,0.137456,0.287544
English#EN-Alto-1#Glissando#tell me that you love me#Control_Group#0014,EN-Alto-1,tell me that you love me,Control_Group,positive_mix,clear_mix,0.137438,0.287562
English#EN-Tenor-1#Glissando#You Belong With Me#Control_Group#0010,EN-Tenor-1,You Belong With Me,Control_Group,positive_mix,clear_mix,0.137225,0.287775
English#EN-Alto-2#Breathy#Safe and Sound#Control_Group#0005,EN-Alto-2,Safe and Sound,Control_Group,positive_mix,clear_mix,0.136673,0.288327
English#EN-Alto-2#Glissando#My Love#Control_Group#0003,EN-Alto-2,My Love,Control_Group,positive_mix,clear_mix,0.136671,0.288329
English#EN-Alto-1#Breathy#once up a dream#Breathy_Group#0002,EN-Alto-1,once up a dream,Breathy_Group,positive_mix,clear_mix,0.136355,0.288645
English#EN-Tenor-1#Breathy#I Knew You Were Trouble#Control_Group#0006,EN-Tenor-1,I Knew You Were Trouble,Control_Group,positive_mix,clear_mix,0.136075,0.288925
English#EN-Tenor-1#Pharyngeal#I Knew You Were Trouble#Control_Group#0006,EN-Tenor-1,I Knew You Were Trouble,Control_Group,positive_mix,clear_mix,0.136075,0.288925
English#EN-Alto-1#Breathy#let it go#Control_Group#0003,EN-Alto-1,let it go,Control_Group,positive_mix,clear_mix,0.136062,0.288938
English#EN-Alto-1#Mixed_Voice_and_Falsetto#all is found#Control_Group#0008,EN-Alto-1,all is found,Control_Group,positive_mix,clear_mix,0.135894,0.289106
